id,name,is_animation_studio,site_url,favorites
6445,Vistec Entertainment,False,https://anilist.co/studio/6445,1
477,Kino Production,True,https://anilist.co/studio/477,6
6958,Sanctuary,True,https://anilist.co/studio/6958,0
6296,Ishimori Entertainment,True,https://anilist.co/studio/6296,1
7394,T.P.O,True,https://anilist.co/studio/7394,0
7393,K-Factory,False,https://anilist.co/studio/7393,0
933,Carp Studio,False,https://anilist.co/studio/933,0
743,Project Eureka AO,False,https://anilist.co/studio/743,0
7036,maxilla,False,https://anilist.co/studio/7036,0
7342,SIGNIF,True,https://anilist.co/studio/7342,0
299,Studio Pastoral,True,https://anilist.co/studio/299,1
6165,A-Real,False,https://anilist.co/studio/6165,3
333,TYO Animations,True,https://anilist.co/studio/333,25
6764,Jinnan Studio,False,https://anilist.co/studio/6764,4
7245,Days,False,https://anilist.co/studio/7245,0
7368,TOHO animation STUDIO,True,https://anilist.co/studio/7368,6
6321,Colored Pencil Animation,True,https://anilist.co/studio/6321,24
6203,iQIYI,False,https://anilist.co/studio/6203,16
6506,Kuaikan Manhua,False,https://anilist.co/studio/6506,1
161,Sogo Vision,False,https://anilist.co/studio/161,1
6154,Dandelion Animation Studio,False,https://anilist.co/studio/6154,7
6796,BS Asahi,False,https://anilist.co/studio/6796,0
6737,Production +h,True,https://anilist.co/studio/6737,10
411,KBS,False,https://anilist.co/studio/411,0
7146,Tamakoshi,False,https://anilist.co/studio/7146,0
6890,INCS toenter,False,https://anilist.co/studio/6890,0
7147,MusicRay`n,False,https://anilist.co/studio/7147,1
7148,Alice,False,https://anilist.co/studio/7148,0
7114,U-NEXT,False,https://anilist.co/studio/7114,0
7152,flaggs,False,https://anilist.co/studio/7152,0
7153,Laulea Works,False,https://anilist.co/studio/7153,0
6150,Qualia Animation,True,https://anilist.co/studio/6150,8
6400,CLAP,True,https://anilist.co/studio/6400,30
6572,APDREAM,False,https://anilist.co/studio/6572,0
7433,Nittele Wands,False,https://anilist.co/studio/7433,0
6346,TV Aichi,False,https://anilist.co/studio/6346,0
7161,arma bianca,False,https://anilist.co/studio/7161,0
7162,YOMIURI BRAND STUDIO,False,https://anilist.co/studio/7162,0
7163,Bergamo,False,https://anilist.co/studio/7163,0
541,Seven,True,https://anilist.co/studio/541,149
615,Dream Creation,False,https://anilist.co/studio/615,3
160,Rondo Robe,False,https://anilist.co/studio/160,3
7167,Melonbooks,False,https://anilist.co/studio/7167,0
7168,CTW,False,https://anilist.co/studio/7168,2
884,Strawberry Meets Pictures,False,https://anilist.co/studio/884,3
6664,Kanon,False,https://anilist.co/studio/6664,0
7104,Nihon Narration Engi Kenkyuujo,False,https://anilist.co/studio/7104,0
6292,ENGI,True,https://anilist.co/studio/6292,37
6812,Christmas Holly,False,https://anilist.co/studio/6812,0
6213,Lapin Track,False,https://anilist.co/studio/6213,19
6138,BLADE,True,https://anilist.co/studio/6138,7
7183,ABC Frontier,False,https://anilist.co/studio/7183,0
6960,Atelier Pontdarc,True,https://anilist.co/studio/6960,25
6972,Union Creative,False,https://anilist.co/studio/6972,0
6974,Tsukisuzusha,False,https://anilist.co/studio/6974,0
6973,GOT,False,https://anilist.co/studio/6973,0
7307,Yostar,False,https://anilist.co/studio/7307,3
7311,Niigata Sogo Television,False,https://anilist.co/studio/7311,0
6638,studio MOTHER,True,https://anilist.co/studio/6638,33
7130,Sun Television,False,https://anilist.co/studio/7130,0
7003,Tencent,False,https://anilist.co/studio/7003,2
7313,Happinet Media Marketing,False,https://anilist.co/studio/7313,0
6188,BEEP,False,https://anilist.co/studio/6188,1
6189,Triple A,False,https://anilist.co/studio/6189,6
6190,BSP,False,https://anilist.co/studio/6190,0
6191,Totonyan,False,https://anilist.co/studio/6191,1
6192,Real-T,False,https://anilist.co/studio/6192,1
7251,Pia,False,https://anilist.co/studio/7251,0
7347,TVAadvance,False,https://anilist.co/studio/7347,0
6108,AXsiZ,True,https://anilist.co/studio/6108,8
837,I0plus,False,https://anilist.co/studio/837,1
6166,production doA,False,https://anilist.co/studio/6166,7
6496,Domerica,True,https://anilist.co/studio/6496,9
7349,Saber Links,False,https://anilist.co/studio/7349,0
7350,Hagoromo,False,https://anilist.co/studio/7350,0
7359,CHOCOLATE,False,https://anilist.co/studio/7359,1
7155,TV Asahi Music,False,https://anilist.co/studio/7155,0
6798,pH Studio,True,https://anilist.co/studio/6798,0
309,GoHands,True,https://anilist.co/studio/309,159
7429,REMOW,False,https://anilist.co/studio/7429,0
7430,Vobile Japan,False,https://anilist.co/studio/7430,0
7388,Comic Smart,False,https://anilist.co/studio/7388,1
7199,Studio Lings,True,https://anilist.co/studio/7199,0
7255,Konami Digital Entertainment,False,https://anilist.co/studio/7255,1
6216,GEEKTOYS,True,https://anilist.co/studio/6216,60
7345,GEEK PICTURES,False,https://anilist.co/studio/7345,1
6071,Shuka,True,https://anilist.co/studio/6071,117
6416,WolfsBane,True,https://anilist.co/studio/6416,12
6170,Studio Flad,False,https://anilist.co/studio/6170,6
6955,On-Lead,False,https://anilist.co/studio/6955,0
499,The Pokemon Company International,False,https://anilist.co/studio/499,22
501,Miramax Films,False,https://anilist.co/studio/501,4
6179,dwarf,False,https://anilist.co/studio/6179,9
7319,Ijigen TOKYO,True,https://anilist.co/studio/7319,0
6407,Pancake,True,https://anilist.co/studio/6407,0
6414,Team Yamahitsuji,True,https://anilist.co/studio/6414,7
153,SoftX,False,https://anilist.co/studio/153,1
503,Nintendo Co. Ltd.,False,https://anilist.co/studio/503,38
505,Nintendo of America,False,https://anilist.co/studio/505,7
6456,Sprite Animation Studios,True,https://anilist.co/studio/6456,3
157,BMG Japan,False,https://anilist.co/studio/157,0
316,Nippon Shuppan Hanbai (Nippan) K.K.,False,https://anilist.co/studio/316,3
3592,NHK-BS2,False,https://anilist.co/studio/3592,0
6896,Animate Film,True,https://anilist.co/studio/6896,5
162,Character and Anime Dot Com,False,https://anilist.co/studio/162,1
168,Shelty,False,https://anilist.co/studio/168,2
6107,Joker Films,False,https://anilist.co/studio/6107,0
204,Pioneer LDC,False,https://anilist.co/studio/204,13
827,Amber Film Works,False,https://anilist.co/studio/827,1
7145,Tencent Games,False,https://anilist.co/studio/7145,3
6240,Studio Silver,True,https://anilist.co/studio/6240,13
6149,Platinum Vision,True,https://anilist.co/studio/6149,34
7466,San Blas Animation,False,https://anilist.co/studio/7466,0
6557,Animatsu Entertainment,False,https://anilist.co/studio/6557,1
6056,DIVE II Entertainment,False,https://anilist.co/studio/6056,2
38,Arms,True,https://anilist.co/studio/38,92
292,AIC Plus+,True,https://anilist.co/studio/292,40
4420,Production IMS,True,https://anilist.co/studio/4420,50
7194,Hot Game Studio,False,https://anilist.co/studio/7194,1
7159,Goodshow Animation,False,https://anilist.co/studio/7159,0
6233,DeNA,False,https://anilist.co/studio/6233,4
107,Plum,True,https://anilist.co/studio/107,1
685,Kadokawa Contents Gate,False,https://anilist.co/studio/685,6
705,Project Railgun,False,https://anilist.co/studio/705,3
7201,Warner Home Video & Digital Distribution,False,https://anilist.co/studio/7201,1
6072,Creators in Pack,True,https://anilist.co/studio/6072,8
6332,Happy Elements,False,https://anilist.co/studio/6332,2
549,StudioRF Inc.,True,https://anilist.co/studio/549,0
7195,Front Wing,False,https://anilist.co/studio/7195,2
6761,WOWMAX,False,https://anilist.co/studio/6761,1
6434,Wired,True,https://anilist.co/studio/6434,0
845,Project No Name,False,https://anilist.co/studio/845,0
619,Cospa,False,https://anilist.co/studio/619,0
6125,EMT Squared,True,https://anilist.co/studio/6125,42
6219,Juumonji,False,https://anilist.co/studio/6219,1
731,Inu x Boku SS Production Partners,False,https://anilist.co/studio/731,3
6629,CGCG,False,https://anilist.co/studio/6629,0
412,Studio Wombat,True,https://anilist.co/studio/412,2
6120,Neft Film,True,https://anilist.co/studio/6120,0
271,Barnum Studio,False,https://anilist.co/studio/271,3
193,Idea Factory,False,https://anilist.co/studio/193,8
699,feng,False,https://anilist.co/studio/699,1
6420,Issen,True,https://anilist.co/studio/6420,0
7025,Horipro International,False,https://anilist.co/studio/7025,0
7088,Bushiroad Media,False,https://anilist.co/studio/7088,0
7266,Craft Egg,False,https://anilist.co/studio/7266,0
71,Mellow Head,False,https://anilist.co/studio/71,2
7365,Showgate,False,https://anilist.co/studio/7365,0
7398,D&C WEBTOON Biz,False,https://anilist.co/studio/7398,0
7464,Kakao piccoma,False,https://anilist.co/studio/7464,0
6666,KLab,False,https://anilist.co/studio/6666,2
136,Vega Entertainment,False,https://anilist.co/studio/136,4
7457,Ocon Studios,True,https://anilist.co/studio/7457,0
7442,Bit Promotion,False,https://anilist.co/studio/7442,0
478,Studio Blanc,True,https://anilist.co/studio/478,9
432,Kachidoki Studio,False,https://anilist.co/studio/432,2
7225,Liber,True,https://anilist.co/studio/7225,1
7050,Red Dog Culture House,True,https://anilist.co/studio/7050,10
7341,Studio Mir,True,https://anilist.co/studio/7341,15
6823,Dai Nippon Printing,False,https://anilist.co/studio/6823,2
7129,Micro House,False,https://anilist.co/studio/7129,0
7400,Studio W.Baba,True,https://anilist.co/studio/7400,0
7397,HIAN,False,https://anilist.co/studio/7397,0
6311,Children's Playground Entertainment,True,https://anilist.co/studio/6311,5
6443,Makaria,True,https://anilist.co/studio/6443,3
6678,entama,False,https://anilist.co/studio/6678,0
7348,BUG FILMS,True,https://anilist.co/studio/7348,135
6822,Shufunotomo,False,https://anilist.co/studio/6822,0
6601,Akatsuki,True,https://anilist.co/studio/6601,0
6141,Tetra,True,https://anilist.co/studio/6141,0
7107,Staple Entertainment,True,https://anilist.co/studio/7107,8
6079,Tomovies,True,https://anilist.co/studio/6079,0
