media_id,related_media_id,relation_type
51479,127043,SPIN_OFF
51479,85160,SPIN_OFF
51479,141165,ADAPTATION
51479,100858,SPIN_OFF
51479,112980,SPIN_OFF
51479,164247,ADAPTATION
70281,51479,PARENT
112782,107363,PREQUEL
112782,51479,PARENT
107363,51479,PARENT
107363,112782,SEQUEL
164247,51479,ADAPTATION
164247,97362,PREQUEL
70053,51479,PARENT
85160,51479,PARENT
106537,21403,ADAPTATION
106537,51479,PARENT
21403,20594,PREQUEL
21403,100182,SEQUEL
21403,106537,ADAPTATION
21403,101965,OTHER
101965,21155,PREQUEL
101965,21403,PARENT
21155,20895,PREQUEL
21155,101965,SEQUEL
21155,20594,PARENT
106933,51479,PARENT
76222,51479,PARENT
73921,82277,ADAPTATION
73921,51479,ALTERNATIVE
73921,114613,ADAPTATION
73921,114614,ADAPTATION
73921,124140,ADAPTATION
73921,131644,ADAPTATION
73921,140999,ADAPTATION
82277,73921,ADAPTATION
82277,114613,SEQUEL
82277,124140,ALTERNATIVE
124140,73921,ADAPTATION
124140,11757,ALTERNATIVE
124140,82277,ALTERNATIVE
124140,140999,SEQUEL
140999,114614,ALTERNATIVE
140999,73921,ADAPTATION
140999,124140,PREQUEL
114614,73921,ADAPTATION
114614,114613,PREQUEL
114614,131644,SEQUEL
114614,140999,ALTERNATIVE
131644,114614,PREQUEL
131644,73921,ADAPTATION
114613,82277,PREQUEL
114613,73921,ADAPTATION
114613,114614,SEQUEL
127043,51479,PARENT
117061,51479,ADAPTATION
88145,51479,PARENT
112980,51479,PARENT
53718,51479,ADAPTATION
53718,74733,SEQUEL
53718,11757,ALTERNATIVE
53718,141165,ALTERNATIVE
141165,51479,ADAPTATION
141165,11757,ALTERNATIVE
141165,53718,ALTERNATIVE
141165,74733,SEQUEL
74733,51479,ADAPTATION
74733,53718,PREQUEL
74733,85440,SEQUEL
74733,11757,ALTERNATIVE
74733,141165,PREQUEL
122608,51479,PARENT
71027,51479,ALTERNATIVE
71027,92130,ALTERNATIVE
71027,20594,ADAPTATION
100858,100183,ADAPTATION
100858,95900,ADAPTATION
100858,51479,PARENT
100858,167141,ADAPTATION
167141,100858,ADAPTATION
167141,100183,PREQUEL
100183,100858,ADAPTATION
100183,95900,ALTERNATIVE
100183,20594,PARENT
100183,167141,SEQUEL
95900,100858,ADAPTATION
95900,100183,ALTERNATIVE
104437,20594,PARENT
104437,151640,ALTERNATIVE
151640,104437,ALTERNATIVE
151640,20594,OTHER
156631,11757,PARENT
21685,85166,ADAPTATION
21685,85471,ALTERNATIVE
21685,8769,CHARACTER
21685,100523,SIDE_STORY
21685,2966,CHARACTER
21685,11757,CHARACTER
21685,20458,CHARACTER
8769,43667,ADAPTATION
8769,10020,SEQUEL
8769,45317,ALTERNATIVE
8769,21685,CHARACTER
8769,10719,CHARACTER
8769,10108,SIDE_STORY
10020,43667,ADAPTATION
10020,10108,SIDE_STORY
10020,13659,SEQUEL
10020,8769,PREQUEL
10020,45317,ALTERNATIVE
45317,43667,ADAPTATION
45317,8769,ALTERNATIVE
45317,10020,ALTERNATIVE
45317,56085,SEQUEL
45317,119703,PARENT
45317,82131,SPIN_OFF
43667,8769,ADAPTATION
43667,10020,ADAPTATION
43667,13659,ADAPTATION
43667,45317,ADAPTATION
43667,18857,ADAPTATION
43667,56085,ADAPTATION
43667,117856,ALTERNATIVE
43667,83095,SPIN_OFF
43667,119672,ALTERNATIVE
43667,119673,ALTERNATIVE
117856,43667,ALTERNATIVE
117856,119703,ADAPTATION
117856,119672,ALTERNATIVE
117856,119673,ALTERNATIVE
119672,43667,ALTERNATIVE
119672,117856,ALTERNATIVE
119672,119673,ALTERNATIVE
119672,136936,ADAPTATION
119673,43667,ALTERNATIVE
119673,119672,ALTERNATIVE
119673,117856,ALTERNATIVE
136936,119672,ADAPTATION
119703,117856,ADAPTATION
119703,45317,OTHER
18857,13659,PREQUEL
18857,43667,ADAPTATION
18857,20892,SIDE_STORY
20892,18857,PARENT
13659,18857,SEQUEL
13659,43667,ADAPTATION
13659,10020,PREQUEL
13659,19845,SIDE_STORY
13659,19287,OTHER
19845,13659,PARENT
19287,13659,PARENT
56085,45317,PREQUEL
56085,43667,ADAPTATION
83095,43667,PARENT
82131,45317,PARENT
10108,10020,PARENT
10108,8769,PARENT
10719,14027,SEQUEL
10719,51621,ADAPTATION
10719,10897,PREQUEL
10719,49087,ALTERNATIVE
10719,8769,CHARACTER
51621,10719,ADAPTATION
51621,14967,ADAPTATION
51621,49087,ADAPTATION
51621,74281,SPIN_OFF
51621,14027,ADAPTATION
51621,10897,ADAPTATION
51621,94219,SIDE_STORY
51621,67189,SPIN_OFF
51621,74287,SPIN_OFF
51621,133171,SPIN_OFF
74281,51621,PARENT
14027,10719,PREQUEL
14027,14967,SEQUEL
14027,51621,ADAPTATION
14027,49087,ALTERNATIVE
49087,51621,ADAPTATION
49087,55883,ALTERNATIVE
49087,10719,ALTERNATIVE
49087,14967,ALTERNATIVE
49087,14027,ALTERNATIVE
55883,49087,ALTERNATIVE
55883,51621,ADAPTATION
14967,14027,PREQUEL
14967,51621,ADAPTATION
14967,49087,ALTERNATIVE
94219,51621,PARENT
74287,67189,PREQUEL
74287,51621,PARENT
67189,74287,SEQUEL
67189,51621,PARENT
10897,10719,SEQUEL
10897,51621,ADAPTATION
10897,49087,ALTERNATIVE
133171,51621,PARENT
20458,20679,OTHER
20458,64127,ADAPTATION
20458,63699,ALTERNATIVE
20458,127688,SPIN_OFF
20458,112300,SEQUEL
20458,21685,CHARACTER
20458,130389,PREQUEL
20679,20458,OTHER
127688,20458,PARENT
127688,71539,ADAPTATION
71539,64127,PARENT
71539,127688,ADAPTATION
71539,127712,SEQUEL
127712,71539,PREQUEL
127712,64127,PARENT
64127,63699,ADAPTATION
64127,86053,ADAPTATION
64127,20458,ADAPTATION
64127,99904,ADAPTATION
64127,71539,SPIN_OFF
64127,109656,ADAPTATION
64127,109833,ADAPTATION
64127,107825,ADAPTATION
64127,100196,ADAPTATION
64127,98912,ADAPTATION
64127,112300,ADAPTATION
64127,121453,SPIN_OFF
64127,121561,ADAPTATION
64127,121958,SEQUEL
64127,121959,SPIN_OFF
64127,85196,ADAPTATION
64127,126065,ADAPTATION
64127,126066,ADAPTATION
64127,127712,SPIN_OFF
64127,127715,ADAPTATION
64127,130389,ADAPTATION
64127,131074,SPIN_OFF
64127,139106,ADAPTATION
64127,97249,SIDE_STORY
64127,143271,ADAPTATION
64127,150573,SPIN_OFF
64127,162232,ADAPTATION
64127,162233,ADAPTATION
64127,162234,ADAPTATION
64127,167187,SPIN_OFF
131074,110366,ADAPTATION
131074,64127,PARENT
110366,63699,PARENT
110366,131074,ADAPTATION
63699,64127,ADAPTATION
63699,85196,SEQUEL
63699,110366,SPIN_OFF
63699,20458,ALTERNATIVE
85196,63699,PREQUEL
85196,100196,SEQUEL
85196,64127,ADAPTATION
100196,85196,PREQUEL
100196,107825,SEQUEL
100196,64127,ADAPTATION
107825,100196,PREQUEL
107825,64127,ADAPTATION
107825,86053,SEQUEL
86053,85460,SEQUEL
86053,64127,ADAPTATION
86053,107825,PREQUEL
85460,64127,ADAPTATION
85460,86053,PREQUEL
85460,98912,SEQUEL
85460,130389,ALTERNATIVE
98912,85460,PREQUEL
98912,99904,SEQUEL
98912,64127,ADAPTATION
98912,112300,ALTERNATIVE
99904,64127,ADAPTATION
99904,98912,PREQUEL
99904,109833,SEQUEL
109833,64127,ADAPTATION
109833,99904,PREQUEL
109833,109656,SEQUEL
109656,64127,ADAPTATION
109656,109833,PREQUEL
109656,126065,SEQUEL
126065,64127,ADAPTATION
126065,109656,PREQUEL
126065,126066,SEQUEL
126066,64127,ADAPTATION
126066,126065,PREQUEL
126066,127715,SEQUEL
127715,64127,ADAPTATION
127715,126066,PREQUEL
127715,162232,SEQUEL
162232,64127,ADAPTATION
162232,127715,PREQUEL
162232,162233,SEQUEL
162233,162232,PREQUEL
162233,64127,ADAPTATION
162233,162234,SEQUEL
162234,162233,PREQUEL
162234,64127,ADAPTATION
112300,64127,ADAPTATION
112300,98912,ALTERNATIVE
112300,21684,SIDE_STORY
112300,20458,PREQUEL
112300,143271,SEQUEL
143271,64127,ADAPTATION
143271,112300,PREQUEL
21684,121561,ALTERNATIVE
21684,112300,PARENT
121561,64127,ADAPTATION
121561,21684,ALTERNATIVE
130389,85460,ALTERNATIVE
130389,64127,ADAPTATION
130389,20458,SEQUEL
167187,64127,PARENT
150573,64127,PARENT
139106,64127,ADAPTATION
97249,64127,PARENT
121958,64127,PREQUEL
121959,64127,PARENT
121959,129063,ADAPTATION
129063,121959,ADAPTATION
121453,64127,PARENT
100523,85166,ADAPTATION
100523,21685,PARENT
85166,85471,ADAPTATION
85166,21685,ADAPTATION
85166,100523,ADAPTATION
85166,113505,SPIN_OFF
113505,85166,PARENT
85471,85166,ADAPTATION
85471,21685,ALTERNATIVE
2966,6007,SEQUEL
2966,39115,ADAPTATION
2966,33299,ALTERNATIVE
2966,21685,CHARACTER
2966,145728,ALTERNATIVE
145728,39115,ADAPTATION
145728,2966,ALTERNATIVE
39115,2966,ADAPTATION
39115,5341,ADAPTATION
39115,6007,ADAPTATION
39115,33299,ADAPTATION
39115,100685,SEQUEL
39115,145728,ADAPTATION
100685,39115,PREQUEL
100685,115750,ADAPTATION
115750,100685,ADAPTATION
115750,33299,PREQUEL
33299,39115,ADAPTATION
33299,115750,SEQUEL
33299,2966,ALTERNATIVE
6007,2966,PREQUEL
6007,5341,SEQUEL
6007,39115,ADAPTATION
5341,6007,PREQUEL
5341,39115,ADAPTATION
5341,6884,SIDE_STORY
6884,5341,PARENT
1535,30021,ADAPTATION
1535,2994,SUMMARY
2994,30021,ADAPTATION
2994,1535,PARENT
30021,2994,ADAPTATION
30021,1535,ADAPTATION
30021,33645,ALTERNATIVE
30021,34941,SEQUEL
30021,37458,PREQUEL
30021,91260,SIDE_STORY
30021,127819,SIDE_STORY
30021,135124,SPIN_OFF
127819,30021,PARENT
127819,34941,OTHER
127819,115122,OTHER
127819,135124,OTHER
127819,91260,OTHER
127819,33645,OTHER
33645,30021,ALTERNATIVE
33645,127819,OTHER
115122,34941,PREQUEL
115122,127819,OTHER
34941,30021,PREQUEL
34941,115122,SEQUEL
34941,127819,OTHER
135124,30021,PARENT
135124,127819,OTHER
91260,30021,PARENT
91260,127819,OTHER
37458,30021,SEQUEL
120377,154591,CHARACTER
154591,120377,CHARACTER
1689,99646,SUMMARY
1689,53419,ADAPTATION
1689,1004,CHARACTER
53419,1689,ADAPTATION
1004,21577,ALTERNATIVE
1004,96791,ADAPTATION
1004,1689,CHARACTER
21577,1004,ALTERNATIVE
96791,1004,ADAPTATION
99646,1689,PARENT
130003,111258,ADAPTATION
130003,127549,CHARACTER
130003,165253,SUMMARY
111258,130003,ADAPTATION
111258,156192,SPIN_OFF
111258,163400,SPIN_OFF
111258,165253,ADAPTATION
156192,111258,PARENT
165253,130003,PARENT
165253,111258,ADAPTATION
163400,111258,PARENT
127549,108633,ADAPTATION
127549,130003,CHARACTER
108633,127549,ADAPTATION
110349,118960,ADAPTATION
118960,110349,ADAPTATION
66,30085,ADAPTATION
66,659,SIDE_STORY
66,1593,SIDE_STORY
1593,66,PARENT
659,66,PARENT
30085,66,ADAPTATION
30085,88933,SIDE_STORY
30085,43992,SIDE_STORY
43992,30085,PARENT
88933,30085,PARENT
20605,63327,ADAPTATION
20605,21326,PREQUEL
20605,20850,SEQUEL
20605,21132,PREQUEL
20850,63327,ADAPTATION
20850,100240,SEQUEL
20850,20605,PREQUEL
100240,85611,ADAPTATION
100240,20850,PREQUEL
100240,102351,SEQUEL
85611,63327,PREQUEL
85611,100240,ADAPTATION
85611,102351,ADAPTATION
85611,101896,SIDE_STORY
85611,136489,OTHER
101896,85611,PARENT
136489,85611,OTHER
102351,100240,PREQUEL
102351,85611,ADAPTATION
63327,20605,ADAPTATION
63327,20850,ADAPTATION
63327,85611,SEQUEL
63327,85710,ALTERNATIVE
63327,85522,SIDE_STORY
63327,87233,SIDE_STORY
63327,101894,SIDE_STORY
63327,101893,SIDE_STORY
87233,21326,ADAPTATION
87233,63327,PARENT
21326,20605,SEQUEL
21326,87233,ADAPTATION
101893,63327,PARENT
101894,63327,PARENT
85710,63327,ALTERNATIVE
85522,63327,PARENT
85522,21132,ADAPTATION
21132,85522,ADAPTATION
21132,20605,SEQUEL
11285,7059,ALTERNATIVE
11285,12079,CHARACTER
11285,56292,CHARACTER
7059,11285,ALTERNATIVE
7059,12079,CHARACTER
7059,55472,CHARACTER
7059,56292,CHARACTER
55472,7059,CHARACTER
56292,7059,CHARACTER
56292,11285,CHARACTER
56292,139303,CHARACTER
139303,12079,CHARACTER
139303,56292,CHARACTER
12079,139303,CHARACTER
12079,7059,CHARACTER
12079,11285,CHARACTER
105778,127230,ADAPTATION
105778,138829,SIDE_STORY
138829,105778,PARENT
127230,105778,ADAPTATION
127230,155884,OTHER
127230,156809,OTHER
127230,157173,OTHER
127230,157349,OTHER
127230,159110,OTHER
157349,127230,PARENT
159110,127230,OTHER
159110,118857,PREQUEL
118857,116643,CHARACTER
118857,153266,ADAPTATION
118857,159110,SEQUEL
153266,118857,ADAPTATION
153266,116643,SEQUEL
116643,118857,CHARACTER
116643,107195,CHARACTER
116643,153266,PREQUEL
107195,116643,CHARACTER
156809,127230,PARENT
155884,127230,PARENT
157173,127230,OTHER
98263,115132,SPIN_OFF
98263,147105,ADAPTATION
147105,98263,ADAPTATION
115132,98263,PARENT
30002,33,ADAPTATION
30002,10218,ADAPTATION
30002,12113,ADAPTATION
30002,12115,ADAPTATION
30002,36408,ALTERNATIVE
30002,21560,ADAPTATION
30002,97643,ADAPTATION
30002,95821,OTHER
30002,100299,CHARACTER
30002,155011,ADAPTATION
33,30002,ADAPTATION
33,10218,ALTERNATIVE
33,12113,ALTERNATIVE
33,12115,ALTERNATIVE
33,155011,ALTERNATIVE
155011,30002,ADAPTATION
155011,33,ALTERNATIVE
155011,10218,ALTERNATIVE
155011,12113,ALTERNATIVE
155011,12115,ALTERNATIVE
155011,21560,SEQUEL
10218,12113,SEQUEL
10218,30002,ADAPTATION
10218,33,ALTERNATIVE
10218,155011,ALTERNATIVE
12113,10218,PREQUEL
12113,12115,SEQUEL
12113,30002,ADAPTATION
12113,33,ALTERNATIVE
12113,155011,ALTERNATIVE
12115,12113,PREQUEL
12115,30002,ADAPTATION
12115,21560,SEQUEL
12115,33,ALTERNATIVE
12115,155011,ALTERNATIVE
21560,30002,ADAPTATION
21560,97643,SEQUEL
21560,12115,PREQUEL
21560,155011,PREQUEL
97643,30002,ADAPTATION
97643,21560,PREQUEL
100299,30002,PARENT
95821,30002,PARENT
36408,30002,ALTERNATIVE
105807,31075,ADAPTATION
105807,112686,SEQUEL
31075,105807,ADAPTATION
31075,89922,PREQUEL
31075,112686,ADAPTATION
31075,101011,SEQUEL
89922,101011,OTHER
89922,31075,SEQUEL
101011,89922,PARENT
101011,31075,PREQUEL
112686,105807,PREQUEL
112686,31075,ADAPTATION
116589,98610,ADAPTATION
116589,101606,ALTERNATIVE
116589,131586,SEQUEL
116589,164583,SPIN_OFF
98610,101606,ADAPTATION
98610,116589,ADAPTATION
98610,120957,SPIN_OFF
98610,128949,ADAPTATION
98610,131586,ADAPTATION
98610,145145,SPIN_OFF
98610,162324,SPIN_OFF
98610,162703,SIDE_STORY
98610,133115,ADAPTATION
131586,116589,PREQUEL
131586,98610,ADAPTATION
131586,140168,OTHER
131586,128949,ALTERNATIVE
140168,131586,OTHER
128949,98610,ADAPTATION
128949,101606,PREQUEL
128949,131586,ALTERNATIVE
101606,98610,ADAPTATION
101606,116589,ALTERNATIVE
101606,128949,SEQUEL
101606,133115,PREQUEL
133115,98610,ADAPTATION
133115,101606,SEQUEL
162703,98610,PARENT
162324,98610,PARENT
145145,98610,PARENT
120957,98610,PARENT
164583,116589,PARENT
47,30664,ADAPTATION
47,126016,ALTERNATIVE
30664,47,ADAPTATION
30664,126016,ADAPTATION
126016,47,ALTERNATIVE
126016,30664,ADAPTATION
6547,9062,SIDE_STORY
6547,10067,SIDE_STORY
6547,49672,SPIN_OFF
6547,101892,ADAPTATION
6547,49671,PREQUEL
6547,46648,PREQUEL
6547,143150,CHARACTER
6547,20997,CHARACTER
6547,153089,ADAPTATION
6547,155628,SPIN_OFF
153089,6547,ADAPTATION
153089,49672,ALTERNATIVE
153089,101892,ALTERNATIVE
49672,6547,PARENT
49672,90205,SEQUEL
49672,153089,ALTERNATIVE
90205,49672,PREQUEL
101892,6547,ADAPTATION
101892,153089,ALTERNATIVE
20997,21339,SIDE_STORY
20997,105941,ADAPTATION
20997,95318,SPIN_OFF
20997,118419,CHARACTER
20997,6547,CHARACTER
118419,20997,CHARACTER
118419,135190,ADAPTATION
135190,118419,ADAPTATION
105941,20997,ADAPTATION
105941,95318,SPIN_OFF
95318,105941,PARENT
95318,20997,PARENT
21339,20997,PARENT
9062,6547,PARENT
49671,46648,ADAPTATION
49671,6547,SEQUEL
46648,49671,ADAPTATION
46648,6547,SEQUEL
155628,6547,PARENT
143150,132528,PREQUEL
143150,144,CHARACTER
143150,4181,CHARACTER
143150,21732,CHARACTER
143150,656,CHARACTER
143150,13655,CHARACTER
143150,21382,CHARACTER
143150,2167,CHARACTER
143150,1530,CHARACTER
143150,101,CHARACTER
143150,6547,CHARACTER
21732,21771,ALTERNATIVE
21732,113595,PREQUEL
21732,132528,CHARACTER
21732,143150,CHARACTER
21732,50963,ALTERNATIVE
21771,21732,ALTERNATIVE
21771,113595,PREQUEL
21771,50963,ALTERNATIVE
50963,21732,ALTERNATIVE
50963,21771,ALTERNATIVE
113595,21732,SEQUEL
113595,21771,SEQUEL
132528,13655,CHARACTER
132528,21382,CHARACTER
132528,2167,CHARACTER
132528,101,CHARACTER
132528,144,CHARACTER
132528,1530,CHARACTER
132528,4181,CHARACTER
132528,21732,CHARACTER
132528,656,CHARACTER
132528,143150,SEQUEL
101,656,SIDE_STORY
101,713,ALTERNATIVE
101,31604,ALTERNATIVE
101,132528,CHARACTER
101,143150,CHARACTER
713,101,ALTERNATIVE
656,101,PARENT
656,132528,CHARACTER
656,143150,CHARACTER
31604,101,ADAPTATION
21382,97665,SEQUEL
21382,52030,ALTERNATIVE
21382,58119,ALTERNATIVE
21382,120546,PARENT
21382,132528,CHARACTER
21382,143150,CHARACTER
97665,21382,PREQUEL
97665,112535,ALTERNATIVE
112535,97665,ALTERNATIVE
112535,120546,PARENT
120546,112535,OTHER
120546,52030,OTHER
120546,21382,OTHER
120546,58119,OTHER
58119,52030,ALTERNATIVE
58119,21382,ALTERNATIVE
58119,120546,PARENT
52030,58119,ALTERNATIVE
52030,21382,ALTERNATIVE
52030,120546,PARENT
144,704,SEQUEL
144,1530,ALTERNATIVE
144,31822,ALTERNATIVE
144,132528,CHARACTER
144,143150,CHARACTER
704,144,PREQUEL
31822,37177,ALTERNATIVE
31822,1530,ALTERNATIVE
31822,144,ALTERNATIVE
31822,33843,ALTERNATIVE
37177,31822,ALTERNATIVE
1530,144,ALTERNATIVE
1530,31822,ALTERNATIVE
1530,132528,CHARACTER
1530,143150,CHARACTER
33843,31822,ALTERNATIVE
4181,2167,PREQUEL
4181,1723,ALTERNATIVE
4181,132528,CHARACTER
4181,143150,CHARACTER
1723,2167,ALTERNATIVE
1723,4181,ALTERNATIVE
2167,4181,SEQUEL
2167,1723,ALTERNATIVE
2167,4059,ALTERNATIVE
2167,32598,ALTERNATIVE
2167,36997,ALTERNATIVE
2167,6351,ALTERNATIVE
2167,132528,CHARACTER
2167,143150,CHARACTER
2167,149957,ALTERNATIVE
36997,32598,ALTERNATIVE
36997,2167,ALTERNATIVE
36997,35390,CHARACTER
35390,32598,CHARACTER
35390,36997,CHARACTER
32598,36997,ALTERNATIVE
32598,2167,ALTERNATIVE
32598,35390,CHARACTER
32598,149957,ALTERNATIVE
149957,32598,ALTERNATIVE
149957,2167,ALTERNATIVE
4059,2167,ALTERNATIVE
4059,41777,ALTERNATIVE
4059,33941,ALTERNATIVE
4059,6351,ALTERNATIVE
41777,4059,ALTERNATIVE
6351,2167,ALTERNATIVE
6351,4059,ALTERNATIVE
33941,4059,ALTERNATIVE
13655,18195,SEQUEL
13655,17643,SIDE_STORY
13655,104749,OTHER
13655,49325,ALTERNATIVE
13655,85065,ALTERNATIVE
13655,38677,ALTERNATIVE
13655,132528,CHARACTER
13655,143150,CHARACTER
85065,38677,ALTERNATIVE
85065,13655,ALTERNATIVE
38677,31222,ALTERNATIVE
38677,85065,ALTERNATIVE
38677,13655,ALTERNATIVE
38677,18195,ALTERNATIVE
18195,13655,PREQUEL
18195,20481,SEQUEL
18195,38677,ALTERNATIVE
20481,18195,PREQUEL
20481,49325,ALTERNATIVE
49325,88766,OTHER
49325,13655,ALTERNATIVE
49325,88801,SPIN_OFF
49325,90312,SPIN_OFF
49325,20481,ALTERNATIVE
88801,49325,PARENT
90312,49325,PARENT
88766,49325,PARENT
31222,38677,ALTERNATIVE
17643,13655,PARENT
104749,13655,PARENT
104749,50357,ALTERNATIVE
50357,104749,ALTERNATIVE
10067,6547,PARENT
9989,65733,ADAPTATION
9989,107342,SIDE_STORY
9989,15039,ALTERNATIVE
65733,9989,ADAPTATION
107342,9989,PARENT
15039,9989,ALTERNATIVE
11111,11701,PREQUEL
11111,59699,ADAPTATION
11111,20365,SIDE_STORY
11111,54098,ALTERNATIVE
54098,59699,ADAPTATION
54098,66199,PREQUEL
54098,11111,ALTERNATIVE
59699,11111,ADAPTATION
59699,54098,ADAPTATION
66199,54098,SEQUEL
11701,11111,SEQUEL
20365,11111,SIDE_STORY
9919,43492,ADAPTATION
9919,10647,SIDE_STORY
9919,11266,SIDE_STORY
9919,11737,SIDE_STORY
9919,21861,SEQUEL
11266,9919,PARENT
43492,9919,ADAPTATION
43492,11737,ADAPTATION
43492,21861,ADAPTATION
43492,97891,ADAPTATION
43492,85269,SPIN_OFF
43492,115152,ALTERNATIVE
43492,58103,SPIN_OFF
43492,158931,ADAPTATION
97891,43492,ADAPTATION
97891,21861,PARENT
21861,9919,PREQUEL
21861,43492,ADAPTATION
21861,97891,SIDE_STORY
21861,158931,SEQUEL
158931,43492,ADAPTATION
158931,21861,PREQUEL
115152,43492,ALTERNATIVE
115152,66277,OTHER
66277,115152,OTHER
85269,43492,PARENT
58103,43492,PARENT
11737,43492,ADAPTATION
11737,9919,PARENT
10647,9919,PARENT
105932,101719,ADAPTATION
101719,105932,ADAPTATION
97994,93940,ADAPTATION
93940,97994,ADAPTATION
21234,69325,ADAPTATION
69325,21234,ADAPTATION
14741,16934,SEQUEL
14741,70099,ADAPTATION
14741,15687,SIDE_STORY
14741,15879,SIDE_STORY
14741,19021,SUMMARY
16934,14741,PREQUEL
16934,18671,SEQUEL
18671,16934,PREQUEL
18671,70099,ADAPTATION
18671,20582,SIDE_STORY
18671,20777,SIDE_STORY
18671,20889,SEQUEL
20582,18671,PARENT
20777,18671,PARENT
70099,14741,ADAPTATION
70099,18671,ADAPTATION
70099,98762,ADAPTATION
98762,70099,ADAPTATION
98762,110292,OTHER
98762,20889,PREQUEL
20889,18671,PREQUEL
20889,98762,SEQUEL
110292,98762,PARENT
15879,14741,PARENT
15687,14741,PARENT
19021,14741,ALTERNATIVE
19021,20660,SIDE_STORY
20660,19021,PARENT
1575,2904,SEQUEL
1575,1953,SIDE_STORY
1575,4596,SUMMARY
1575,8888,OTHER
1575,101811,ALTERNATIVE
1575,31528,ADAPTATION
1575,41496,ADAPTATION
1575,108187,ADAPTATION
1575,110253,OTHER
1575,42042,OTHER
1575,126169,OTHER
1575,126416,SIDE_STORY
1575,126830,OTHER
1575,72381,SPIN_OFF
1575,144050,SIDE_STORY
1575,139044,CHARACTER
1575,17277,SPIN_OFF
1953,1575,PARENT
139044,127285,CHARACTER
139044,658,CHARACTER
139044,143455,CHARACTER
139044,1575,CHARACTER
658,31218,ADAPTATION
658,139044,CHARACTER
31218,658,ADAPTATION
31218,41623,CHARACTER
31218,33571,SEQUEL
31218,108473,CHARACTER
31218,96480,PREQUEL
31218,72897,SPIN_OFF
96480,41623,PREQUEL
96480,31218,SEQUEL
41623,96480,SEQUEL
72897,33571,CHARACTER
72897,31218,PARENT
33571,46197,SEQUEL
33571,31218,PREQUEL
33571,109216,SEQUEL
33571,108473,CHARACTER
33571,72897,CHARACTER
33571,164454,SPIN_OFF
109216,33571,PREQUEL
164454,33571,PARENT
46197,33571,PREQUEL
108473,33572,CHARACTER
108473,33575,CHARACTER
108473,33576,CHARACTER
108473,30613,CHARACTER
108473,33569,CHARACTER
108473,31218,CHARACTER
108473,33571,CHARACTER
33569,108473,CHARACTER
33572,3002,ADAPTATION
33572,33573,SEQUEL
33572,95339,SPIN_OFF
33572,96314,SPIN_OFF
33572,108473,CHARACTER
96314,33572,PARENT
33573,10271,ADAPTATION
33573,33572,PREQUEL
33573,33574,SEQUEL
33573,106213,SIDE_STORY
33573,128766,SPIN_OFF
106213,33573,PARENT
106213,101161,ADAPTATION
101161,95339,ADAPTATION
101161,3002,PARENT
101161,106213,ADAPTATION
101161,10271,PARENT
3002,10271,SEQUEL
3002,33572,ADAPTATION
3002,101161,SPIN_OFF
10271,3002,PREQUEL
10271,33573,ADAPTATION
10271,101161,SPIN_OFF
95339,101161,ADAPTATION
95339,33572,PARENT
33574,33573,PREQUEL
33574,46659,SEQUEL
46659,33574,PREQUEL
46659,89278,SEQUEL
89278,46659,PREQUEL
89278,101556,SEQUEL
101556,89278,PREQUEL
128766,33573,PARENT
33575,85606,SEQUEL
33575,107422,SPIN_OFF
33575,108473,CHARACTER
107422,33575,PARENT
85606,33575,PREQUEL
33576,56657,SEQUEL
33576,108473,CHARACTER
56657,33576,PREQUEL
30613,108473,CHARACTER
127285,139044,CHARACTER
127285,143455,CHARACTER
143455,127285,CHARACTER
143455,139044,CHARACTER
143455,146866,SIDE_STORY
143455,151067,SIDE_STORY
146866,143455,PARENT
146866,153278,CHARACTER
153278,146866,CHARACTER
151067,143455,PARENT
72381,17277,ADAPTATION
72381,141972,SEQUEL
72381,1575,PARENT
141972,72381,PREQUEL
17277,72381,ADAPTATION
17277,1575,PARENT
31528,31547,ALTERNATIVE
31528,31530,ALTERNATIVE
31528,1575,ADAPTATION
31528,2904,ADAPTATION
31528,41496,ALTERNATIVE
31528,108187,ALTERNATIVE
31528,93140,SPIN_OFF
31528,114609,ALTERNATIVE
31528,55854,SPIN_OFF
31528,126220,SPIN_OFF
41496,1575,ADAPTATION
41496,31528,ALTERNATIVE
41496,133106,SEQUEL
133106,2904,ADAPTATION
133106,41496,PREQUEL
2904,1575,PREQUEL
2904,31528,ADAPTATION
2904,5163,SIDE_STORY
2904,8728,SIDE_STORY
2904,9591,SIDE_STORY
2904,6768,SUMMARY
2904,108187,ADAPTATION
2904,112900,SIDE_STORY
2904,97880,OTHER
2904,132317,SIDE_STORY
2904,133106,ADAPTATION
2904,12685,OTHER
112900,2904,PARENT
5163,2904,PARENT
97880,101813,PREQUEL
97880,116767,ADAPTATION
97880,117408,SIDE_STORY
117408,97880,PARENT
101813,101812,PREQUEL
101813,97880,SEQUEL
101812,101813,SEQUEL
101812,101811,PREQUEL
101811,101812,SEQUEL
101811,1575,ALTERNATIVE
101811,125783,SIDE_STORY
125783,101811,PARENT
116767,97880,ADAPTATION
116767,108187,PREQUEL
108187,31528,ALTERNATIVE
108187,1575,ADAPTATION
108187,2904,ADAPTATION
108187,116767,SEQUEL
12685,2904,PARENT
6768,4596,PREQUEL
6768,2904,PARENT
4596,6768,SEQUEL
4596,1575,PARENT
9591,2904,PARENT
8728,18881,SIDE_STORY
8728,2904,PARENT
18881,8728,PARENT
132317,2904,PARENT
