character_cast_id,voice_actor_id,role_notes,dub_group
165520,120597,,
165520,176930,,
165520,266256,,
165520,195283,,
165520,277467,,
165521,95817,,
165521,129774,,
165521,106964,,
165521,193989,,
165521,139698,,
165521,278430,,
165522,95086,,
165522,120666,,
165522,176912,,
165522,189431,,
165522,195608,,
165522,277340,,
165523,95017,,
165523,95886,,
165523,139009,,
165523,184120,,
165523,209029,,
165524,102263,,
165524,128618,,
165524,175185,,
165524,116455,,
165524,138554,,
165524,176758,,
165525,95341,,
165525,129461,,
165525,176915,,
165525,106537,,
165525,155338,,
165525,277392,,
165526,95177,,
165526,95200,,
165526,176908,,
165526,184114,,
165526,132508,,
165526,165520,,
165527,95093,,
165527,129174,,
165527,176917,,
165527,182221,,
165527,140948,,
165527,172666,,
165528,101686,,
165528,114293,,
165528,176907,,
165528,206335,,
165528,140011,,
165529,95111,,
165529,114309,,
165529,176909,,
165529,206334,,
165529,209030,,
165529,277699,,
165530,95040,,
165530,141253,,
165530,176922,,
165530,189427,,
165530,133021,,
165530,278403,,
165531,96481,,
165531,95201,,
165531,176924,,
165531,201272,,
165531,195369,,
165531,278404,,
165532,95021,,
165532,104777,,
165532,96099,,
165532,182554,,
165532,132511,,
165532,277750,,
165533,95413,,
165533,129171,,
165533,139002,,
165533,206339,,
165533,165688,,
166097,95400,,
166097,129146,,
166097,176928,,
166097,189426,,
166097,209045,,
166097,277724,,
166098,95720,,
166098,129587,,
166098,175184,,
166098,182217,,
166098,142135,,
166099,113511,,
166099,95418,,
166099,175523,,
166099,193992,,
166099,209028,,
166100,95591,,
166100,135765,,
166100,176910,,
166100,201276,,
166100,183485,,
166100,115248,,
166101,105071,,
166101,135370,,
166101,100105,,
166101,182231,,
166101,209032,,
166102,115156,,
166102,95454,,
166102,176916,,
166102,189474,,
166102,209039,,
166102,177196,,
166103,96052,,
166103,141251,,
166103,105003,,
166103,193998,,
166103,209036,,
166104,95278,,
166104,128751,,
166104,176927,,
166104,204994,,
166104,209034,,
170452,95819,,
170452,96848,,
170452,107861,,
170452,193986,,
170452,195368,,
213383,95086,,
213383,176912,,
213383,189431,,
213383,195608,,
213383,277340,,
213384,106184,,
213384,112815,,
213384,193988,,
213384,102109,,
213384,277265,,
213385,95020,,
213385,176930,,
213385,266256,,
213385,195283,,
213385,277467,,
213386,95021,,
213386,96099,,
213386,182554,,
213386,132511,,
213386,277750,,
213387,95017,,
213387,139009,,
213387,184120,,
213387,209029,,
213388,101686,,
213388,176907,,
213388,140011,,
213388,206335,,
213389,95912,,
213389,112813,,
213389,100029,,
213389,195198,,
213389,277533,,
213390,95817,,
213390,106964,,
213390,193989,,
213390,139698,,
213390,278430,,
213391,95093,,
213391,176917,,
213391,140948,,
213391,182221,,
213391,172666,,
213392,95286,,
213392,176932,,
213392,193987,,
213392,142048,,
213392,155745,,
213393,95720,,
213393,175184,,
213393,195281,,
213393,182217,,
213394,95819,,
213394,107861,,
213394,193986,,
213394,195368,,
213395,95591,,
213395,176910,,
213395,183485,,
213395,201276,,
213396,105071,,
213396,100105,,
213396,209032,,
213397,115795,,
213397,139004,,
213397,209037,,
213397,193993,,
213398,96052,,
213398,105003,,
213398,209035,,
213398,193998,,
213399,104580,,
213399,176918,,
213399,193990,,
213399,165719,,
213400,95057,,
213400,175524,,
213400,143117,,
213401,100295,,
213401,175180,,
213401,209043,,
213401,201273,,
213402,101634,,
213402,95540,,
213402,138548,,
213403,115156,,
213403,176916,,
213403,209039,,
213403,189474,,
213403,177196,,
213404,95494,,
213404,175174,,
213404,182230,,
213404,209038,,
213405,102288,,
213405,176926,,
213405,193823,,
213405,202439,,
213405,165550,,
213406,95062,,
213406,139010,,
213406,154521,,
213406,206336,,
213407,95413,,
213407,139002,,
213407,209041,,
206833,119672,,
206833,182230,,
206833,176916,,
206833,129182,,
206833,141542,,
206833,212445,,
206833,129351,,
206834,132768,,
206834,193989,,
206834,175523,,
206834,152393,,
206834,140819,,
206834,101197,,
283438,118249,,
283438,189472,,
283438,180897,,
283438,143865,,
283438,209088,,
283438,272516,,
283439,126963,,
283439,201444,,
283439,175179,,
283439,126242,,
283439,141544,,
283439,218900,,
283440,119740,,
283440,204994,,
283440,175519,,
283440,136022,,
283440,175310,,
283440,216163,,
283441,112629,,
283441,184298,,
283441,175527,,
283441,204668,,
283441,116893,,
283442,95869,,
283442,106623,,
283442,180893,,
283442,152955,,
283442,140686,,
283442,100681,,
283443,107705,,
283443,180889,,
283443,129669,,
283443,218902,,
283443,201274,,
283444,151430,,
283444,185534,,
283444,233526,,
283444,176921,,
283445,116971,,
283445,176915,,
283445,184136,,
283445,162286,,
283446,119200,,
283446,228155,,
283446,182484,,
283446,120666,,
283446,136570,,
283446,189449,,
283447,129782,,
283447,176929,,
283447,185534,,
283447,272515,,
283447,266256,,
283448,126865,,
283448,139001,,
283448,209735,,
283448,96662,,
283449,122731,,
283449,191979,,
283450,118738,,
283450,195232,,
283450,272190,,
283451,151336,,
283451,196340,,
283451,267563,,
283452,118511,,
283452,182481,,
283452,201452,,
283452,149873,,
283453,95893,,
283453,201433,,
283453,175613,,
283453,129682,,
283454,175810,,
283454,186334,,
283454,233527,,
283455,125475,,
283455,175192,,
283455,194007,,
283455,113057,,
301103,112635,,
301103,102318,,
301103,106537,,
301103,155419,,
316735,95563,,
316735,175182,,
316735,96657,,
345634,118498,,
345634,105003,,
289064,119672,,
289064,182230,,
289064,141542,,
289064,176916,,
289064,129182,,
289064,147792,,
289064,212445,,
289065,116971,,
289065,184136,,
289065,176915,,
289066,129782,,
289066,176929,,
289066,185534,,
289067,126963,,
289067,201444,,
289067,141544,,
289067,175179,,
289067,126242,,
289067,218900,,
289068,106641,,
289068,206335,,
289068,140687,,
289068,240595,,
289068,129659,,
289068,274732,,
289069,151430,,
289069,185534,,
289069,176921,,
289070,125475,,
289070,194007,,
289070,175192,,
289070,113057,,
289070,274733,,
289071,118249,,
289071,189472,,
289071,209088,,
289071,180897,,
289071,143865,,
289071,272516,,
289072,107705,,
289072,180889,,
289072,129669,,
289073,132768,,
289073,193989,,
289073,140819,,
289073,175523,,
289073,152393,,
289073,101197,,
289074,95869,,
289074,106623,,
289074,140686,,
289074,180893,,
289074,152955,,
289074,100681,,
289075,119740,,
289075,204994,,
289075,175310,,
289075,175519,,
289075,136022,,
289075,216163,,
289076,119200,,
289076,228155,,
289076,182484,,
289076,120666,,
289077,126865,,
289077,139001,,
289078,122731,,
289079,112629,,
289079,184298,,
289079,175527,,
289079,204668,,
289080,118738,,
289080,195232,,
289081,118511,,
289081,201452,,
289081,182481,,
289081,129682,,
289082,95893,,
289082,201433,,
289082,175613,,
289082,129682,,
289083,151336,,
289083,267563,,
289084,175810,,
289084,186334,,
328956,96637,,
328956,203497,,
328956,165748,,
328956,182488,,
328956,100476,,
328957,129351,,
328957,182110,,
328957,137750,,
328957,274734,,
335825,127248,,
335825,175193,,
335826,119812,,
335826,264324,,
2393,95010,,Animaze
2393,95399,,
2393,147601,,
2393,96288,,
2393,102350,,
2393,96830,,
2393,104627,,
2393,113973,,
2393,101112,,
2393,149194,,
2393,115092,,
2393,195200,,
2393,286272,,
5823,95036,,Animaze
5823,95571,,
5823,95729,,
5823,96182,,
5823,96624,,
5823,106453,,
5823,112763,,
5823,138550,,
5823,144148,,
5823,151981,,
5823,179631,,
5823,100136,,
11028,95085,,Animaze
11028,95536,,
11028,95639,,
11028,95980,,
11028,96217,,
11028,102783,,
11028,106402,,
11028,159894,,
11028,106453,,
11028,203260,,
16091,95134,,
16091,101116,,
16091,96108,,
16091,109213,,Animaze
16091,102438,,
16091,100084,,
16091,95779,,
16091,96110,,
16091,96514,,
27810,95286,,
27810,95367,,Animaze
27810,96661,,
27810,102438,,
27810,100138,,
27810,102603,,
27810,102785,,
27810,104613,,
27810,105396,,
27810,113969,,
27810,113975,,
27810,101112,,
27810,115268,,
27810,172665,,
31574,95353,,Animaze
31574,96252,,
31574,102841,,
31574,106531,,
31574,141256,,
31574,96669,,
31574,144629,,
31574,195201,,
31574,96228,,
31574,107552,,
41552,95613,,Animaze
41552,95998,,
41552,103765,,
41552,113973,,
41552,137561,,
41552,139857,,
41552,107217,,
41552,204790,,
41552,181134,,
41552,107552,,
41552,286271,,
97701,149191,,
97701,96679,,
97701,149196,,
97701,101301,,
97701,103053,,
97701,96445,,
97701,95830,,Animaze
97702,149189,,
97702,140336,,
97702,95998,,
97702,95536,,
97702,116467,,
97702,185103,,
97702,103241,,
97702,175489,,
97702,163370,,
97702,243332,,Animaze
97703,149190,,
97703,96002,,
97703,149193,,
97703,149195,,
97703,185304,,
97703,96514,,
97703,96108,,
97703,243333,,Animaze
97703,285926,,
189392,96572,,
189392,131998,,
189392,149197,,
189392,107552,,
189392,110845,,Animaze
189393,140543,,
189393,105076,,
189393,140947,,
189393,95990,,
189393,182692,,
189393,153199,,
189393,95493,,Animaze
189397,95761,,
189397,101125,,
189397,149192,,
189397,95990,,
189397,163358,,
189397,95621,,Animaze
189397,186983,,
189397,102974,,
189397,185022,,
210644,95012,,Animaze
210644,100795,,
210644,243334,,
876,95001,,
876,101917,,
876,140283,,
876,158512,,
3409,95017,,
3409,101917,,
3409,109781,,
5445,95031,,
5445,95199,,
5445,140887,,
6983,95052,,
6983,95608,,
6983,137926,,
11753,95089,,
11753,95608,,
11753,105106,,
11753,109995,,
11753,140336,,
11753,286059,,
13044,95099,,
13044,95189,,
13044,101111,,
13044,109755,,
13044,198281,,
13820,95112,,
13820,105074,,
13820,100120,,
14397,95118,,
14397,95454,,
14397,101499,,
14397,116707,,
14397,158511,,
17794,95151,,
17794,95413,,
17794,103812,,
17794,105710,,
17794,198281,,
20991,95185,,
20991,105073,,
20991,109769,,
20991,117361,,
20991,175561,,
21415,95189,,
21415,95817,,
21415,109983,,
21415,144140,,
21415,198280,,
21869,95192,,
21869,95287,,
21869,109821,,
21869,105706,,
21869,153883,,
22683,95199,,
22683,101172,,
22683,105106,,
22683,101100,,
22683,153884,,
24504,95236,,
24504,95282,,
24504,191372,,
27246,95279,,
27246,95282,,
27246,104842,,
27246,109759,,
27246,103434,,
27246,285901,,
32692,95379,,
32692,96762,,
32692,107227,,
32692,109925,,
32692,155758,,
34385,95414,,
34385,96133,,
34385,104076,,
34385,109773,,
34385,155759,,
38230,95504,,
38230,105073,,
38230,126219,,
39460,95539,,
39460,105841,,
39460,109825,,
39460,106906,,
39460,153884,,
50956,95963,,
50956,104862,,
50956,109823,,
50956,110555,,
50956,175561,,
59254,96527,,
59254,107399,,
59254,126218,,
59254,175627,,
60502,96641,,
60502,96848,,
60502,109775,,
60502,102378,,
62059,96860,,
62059,105166,,
62059,135846,,
62059,153883,,
65198,100989,,
65198,101804,,
65198,109777,,
65198,119591,,
65198,158512,,
77249,105164,,
77249,105910,,
77249,109827,,
77249,117365,,
99275,96764,,
99275,128717,,
99275,132513,,
99277,102993,,
99277,106622,,
99277,144923,,
99280,95279,,
99280,115853,,
99280,132511,,
99281,108639,,
99281,129224,,
99281,140262,,
99282,108639,,
99282,129224,,
99283,118479,,
99283,102359,,
99283,136572,,
151585,96762,,
151585,120213,,
151585,176816,,
151586,110543,,
151586,101457,,
151586,117921,,
151587,109131,,
151587,95489,,
151587,101117,,
151588,100626,,
151588,129650,,
151588,140004,,
151589,95576,,
151589,101436,,
151589,135850,,
151590,111635,,
151590,127645,,
151590,140229,,
151591,106787,,
151591,129590,,
151591,102705,,
151592,107243,,
151592,109285,,
151592,138579,,
151593,101997,,
151593,126242,,
151593,138738,,
151594,116971,,
151594,127645,,
151595,95212,,
151595,120248,,
151595,103757,,
151596,95099,,
151596,127365,,
151596,119837,,
151597,102288,,
151597,95043,,
151597,116707,,
151598,95031,,
151598,116785,,
151598,138991,,
151599,110743,,
151599,95732,,
151599,140228,,
151600,110877,,
151600,129502,,
151600,106332,,
324975,95820,,
324975,244258,,
324983,114639,,
324984,108055,,
224554,106622,,
224554,129030,,
224554,130890,,
238231,111635,,
238231,129669,,
238231,137358,,
238232,118399,,
238232,163102,,
238232,120247,,
238233,100142,,
238233,119612,,
238233,130891,,
238234,96762,,
238234,95203,,
238234,137255,,
251702,105273,,
251702,144979,,
251703,95141,,
251703,95511,,
251703,107326,,
251704,102242,,
251704,146606,,
251705,100295,,
251705,142568,,
251706,109161,,
251706,137969,,
251706,119608,,
251707,95195,,
251707,143901,,
251707,119697,,
251708,190319,,
251708,203065,,
251708,120210,,
253888,133568,,
253889,118552,,
253890,131888,,
255423,101506,,
255423,104926,,
255424,117419,,
255425,96133,,
255426,137842,,
255427,192698,,
259232,95279,,
259232,145845,,
259244,131554,,
259245,137418,,
261505,95945,,
261505,132225,,
261506,95013,,
261506,116423,,
154788,95279,,
154788,132511,,
154788,115853,,
154789,96764,,
154789,132513,,
154789,128717,,
154790,106622,,
154790,144923,,
154790,102993,,
154791,95576,,
154791,135850,,
154791,101436,,
154792,108639,,
154792,140262,,
154792,129224,,
154793,118479,,
154793,136572,,
154793,102359,,
225574,106297,,
225574,102109,,
225574,120212,,
225575,118806,,
225575,145846,,
225575,103492,,
325691,114639,,
325692,106562,,
325692,95489,,
325693,118919,,
6984,95052,,
6984,95608,,
6984,137926,,
11754,95089,,
11754,105106,,
11754,140336,,
14399,95118,,
14399,95454,,
14399,116707,,
17795,95151,,
17795,95413,,
17795,105710,,
20992,95185,,
20992,105073,,
20992,117361,,
21416,95189,,
21416,95817,,
21416,144140,,
21870,95192,,
21870,95287,,
21870,105706,,
22685,95199,,
22685,101172,,
22685,101100,,
27247,95279,,
27247,95282,,
27247,103434,,
32693,95379,,
32693,96762,,
32693,107227,,
34386,95414,,
34386,96133,,
34386,104076,,
39461,95539,,
39461,105841,,
39461,106906,,
50957,95963,,
50957,104862,,
50957,110555,,
60503,96641,,
60503,96848,,
60503,102378,,
62060,96860,,
62060,105166,,
62060,135846,,
65199,100989,,
65199,101804,,
65199,119591,,
77250,105164,,
77250,105910,,
77250,117365,,
287934,95099,,
346917,95185,,
346918,95028,,
346919,96133,,
346920,95413,,
346921,95031,,
346922,103950,,
346923,107243,,
346924,95185,,
346925,95126,,
346926,95028,,
346927,104862,,
361767,95002,,
361768,95275,,
361769,95274,,
361770,95027,,
361771,95273,,
361772,95141,,
361773,95212,,
361774,249371,,
361775,95118,,
361776,96762,,
361777,95287,,
361778,95513,,
361779,95278,,
361780,95111,,
148889,103950,,
148889,120733,,
186912,95212,,
186912,95379,,
245862,103950,,
245862,120733,,
245863,95212,,
245863,95379,,
245863,95892,Old,
245863,104978,Old,
245865,118399,,
245865,124164,,
245866,104791,,
245866,95851,,
245867,118738,,
245867,104091,,
245868,102263,,
245868,104078,,
245869,106492,,
245869,95479,,
245870,119857,,
245870,95159,,
193475,103950,,
278276,95241,,
278277,103876,,
278278,121821,,
278279,104876,,
278280,108609,,
294655,107243,,
294656,95126,,
294657,95028,,
294658,95185,,
294659,95031,,
294751,95002,,
294755,119825,,
294760,95205,,
294764,96132,,
294765,95027,,
294766,96133,,
294771,101506,,
294772,114639,,
294773,95096,,
294774,95465,,
332666,95212,,
332667,95141,,
332668,249371,,
332669,95275,,
332670,95274,,
332671,95273,,
332672,95513,,
332673,95111,,
332674,95239,,
4828,95027,,
4828,95608,,
4828,103812,,
6590,95043,,
6590,95212,,
6590,105617,,
6591,95043,,
6591,95212,,
6591,109831,,
7272,95056,,
7272,95145,,
7272,110135,,
7842,95061,,
7842,95096,,
7842,95200,,
7842,109759,,
9225,95071,,
9225,95159,,
9225,109921,,
10300,95080,,
10300,95189,,
10300,110129,,
16796,95141,,
16796,95162,,
16796,109835,,
22033,95193,,
22033,96582,,
22190,95195,,
22190,96606,,
22190,109927,,
26852,95272,,
26852,104621,,
26852,109927,,
26853,95272,,
26853,95417,,
26853,110135,,
35351,95435,,
35351,95509,,
36940,95473,,
36940,95591,,
36940,109819,,
39788,95553,,
39788,95721,,
39788,109921,,
40052,95559,,
40052,95811,,
40052,109995,,
41395,95607,,
41395,96446,,
41395,110135,,
45459,95760,,
45459,108355,,
45459,109995,,
59179,96523,,
59179,100990,,
60047,96598,,
60047,103763,,
4829,95027,,
4829,95608,,
6592,95043,,
6592,95112,,
9226,95071,,
9226,95159,,
10301,95080,,
10301,95189,,
12750,95096,,
12750,95200,,
22034,95193,,
22034,96582,,
22191,95195,,
22191,96606,,
23648,95212,,
23648,105617,,
35352,95435,,
35352,95509,,
36941,95473,,
36941,95022,,
39789,95553,,
39789,95721,,
40053,95559,,
40053,95811,,
45460,95760,,
45460,108355,,
12751,95096,,
12751,95200,,
12751,95509,Child,
12751,95061,Child,
22192,95195,,
22192,96606,,
39790,95553,,
39790,95721,,
100097,95205,,
100099,95185,,
100102,113035,,
100103,96132,,
100104,95413,,
100105,103950,,
100107,119825,,
100108,95020,,
100109,95061,,
100110,114639,,
338406,95030,,
355610,95236,,
355611,96365,,
359044,143171,,
146830,95205,,
146832,95185,,
146833,114639,,
146834,95020,,
146835,96132,,
146836,95061,,
146837,103950,,
146838,95413,,
146839,113035,,
146840,119825,,
1005,95001,,
2832,95013,,
4883,95027,,
5070,95028,,
9287,95071,,
11827,95090,,
14459,95118,,
19701,95170,,
26930,95273,,
26975,95274,,
27013,95275,,
27013,103812,,
40070,95560,,
40070,109757,,
1007,95001,,
4885,95027,,
5072,95028,,
9289,95071,,
11829,95090,,
19703,95170,,
26932,95273,,
26977,95274,,
27015,95275,,
40071,95560,,
40071,109757,,
98768,95002,,
98768,100357,,
98768,95190,,
98768,95603,,
98772,95028,,
98772,95414,,
98774,95275,,
98774,95199,,
98776,95273,,
98776,102544,,
98778,95274,,
98778,95418,,
98780,95027,,
98780,95963,,
98782,95170,,
98782,95965,,
98784,95013,,
98784,95313,,
98786,95071,,
98786,95964,,
98788,95090,,
98788,95472,,
98790,95001,,
98790,95192,,
98792,95074,,
98792,95200,,
214554,95189,,
214554,95509,,
214554,100357,,
214586,95148,,
214586,95189,,
214590,95193,,
214590,218485,,
1329,95003,,
1329,105106,,
1329,126217,,
4843,95027,,
4843,95608,,
4843,140690,,
4843,139698,,
5456,95031,,
5456,95189,,
5584,95032,,
5584,95151,,
5584,96212,,
6189,95040,,
6189,105073,,
6189,140882,,
7342,95057,,
7342,101435,,
7342,105710,,
9254,95071,,
9254,95963,,
9254,140690,,
10677,95082,,
10677,95603,,
10677,138295,,
13750,95111,,
13750,95193,,
13750,105698,,
13750,104076,,
13843,95112,,
13843,95282,,
13843,131935,,
15658,95130,,
15658,102074,,
15658,138131,,
16921,95142,,
16921,96031,,
16921,140884,,
17210,95145,,
17210,105100,,
17210,140885,,
17503,95148,,
17503,95603,,
17503,140887,,
17503,140888,,
19670,95170,,
19670,95811,,
19670,140260,,
20163,95177,,
20163,96848,,
20163,103548,,
21449,95189,,
21449,95470,,
21449,138245,,
21802,95191,,
21802,96543,,
21802,132512,,
21896,95192,,
21896,95278,,
21896,105706,,
22233,95195,,
22233,95417,,
22233,140883,,
22698,95199,,
22698,96102,,
22698,138738,,
22699,95199,,
22699,105100,,
22699,138246,,
23664,95212,,
23664,96860,,
23664,140889,,
24740,95239,,
24740,95414,,
24740,138238,,
32712,95379,,
32712,95513,,
32712,140228,,
5455,95031,,
5455,95189,,
5455,117361,,
6188,95040,,
6188,105073,,
7341,95057,,
7341,101435,,
7341,105710,,
9543,95074,,
9543,95379,,
9543,140228,,
13749,95111,,
13749,95193,,
13749,104076,,
13842,95112,,
13842,95282,,
13842,131935,,
19669,95170,,
19669,95811,,
19669,140260,,
20162,95177,,
20162,96848,,
20162,103548,,
21447,95189,,
21447,95470,,
21447,199068,,
21895,95192,,
21895,95278,,
21895,105706,,
22232,95195,,
22232,95417,,
22232,140883,,
54834,96174,,
54834,105074,,
54834,140886,,
1328,95003,,
1328,105106,,
1328,126217,,
4842,95027,,
4842,95608,,
4842,109865,,
4842,139698,,
5454,95031,,
5454,95189,,
5454,95788,,
5454,117361,,
5583,95032,,
5583,95151,,
5583,103812,,
5583,109773,,
5583,96654,,
6187,95040,,
6187,105073,,
6187,109927,,
6187,140882,,
7340,95057,,
7340,101435,,
7340,109823,,
7340,105710,,
9253,95071,,
9253,95963,,
9253,140690,,
13748,95111,,
13748,95193,,
13748,110593,,
13748,104076,,
13748,105698,,
13841,95112,,
13841,95282,,
13841,131935,,
16920,95142,,
16920,96031,,
16920,140884,,
17502,95148,,
17502,95603,,
17502,140887,,
19668,95170,,
19668,95811,,
19668,140260,,
20161,95177,,
20161,96848,,
20161,109775,,
20161,103548,,
21894,95192,,
21894,95278,,
21894,109833,,
21894,105706,,
22231,95195,,
22231,95417,,
22231,110135,,
22231,140883,,
24739,95239,,
24739,95414,,
24739,109921,,
24739,138238,,
32316,95365,,
32316,95965,,
32316,185334,,
32710,95379,,
32710,95513,,
32710,95935,Child,
32710,109931,,
32710,140228,,
32710,202852,,
34097,95411,,
34097,95418,,
34097,138245,,
40677,95581,,
40677,102074,,
40677,137926,,
46588,95792,,
53511,96102,,
53511,105607,,
53511,138738,,
54833,96174,,
54833,105074,,
54833,109779,,
54833,140886,,
62078,96860,,
62078,106275,,
72382,103051,,
72382,105100,,
72382,138243,,
7343,95057,,
7343,101435,,
7343,105710,,
11222,95086,,
11222,96047,,
11222,130656,,
21898,95192,,
21898,95278,,
21898,105706,,
32714,95379,,
32714,95513,,
32714,140228,,
13751,95111,,
13751,95193,,
13751,104076,,
21897,95192,,
21897,95278,,
21897,105706,,
24741,95239,,
24741,95414,,
24741,138238,,
32713,95379,,
32713,95513,,
32713,140228,,
5083,95028,,
5083,109819,,
5083,95603,,
5600,95032,,
12808,95096,,
12808,109827,,
12808,95192,,
13778,95111,,
13896,95112,,
13896,114453,Child,
13896,95454,,
21086,95185,,
24761,95239,,
25013,95243,,
26845,95271,,
27289,95279,,
32470,95371,,
39700,95549,,
39700,104526,,
42541,95655,,
53494,96101,,
54022,96132,,
54022,101181,,
56825,96365,,
56825,109865,,
56825,95145,,
56826,96365,,
56826,95145,,
66515,101287,,
67257,101506,,
67257,100989,,
68845,101997,,
68845,114293,,
68846,101997,,
74258,103950,,
74258,114309,,
74259,103950,,
74259,114295,,
79338,106162,,
79549,106361,,
95557,95028,,
95558,95096,,
95559,95112,,
95560,95271,,
95561,95549,,
95562,96132,,
95563,96365,,
95564,101506,,
95565,101997,,
95566,103950,,
95567,103950,,
95568,107038,,
95569,107243,,
95570,108144,,
308826,95185,,
96175,95028,,
96175,95603,,
96176,95096,,
96177,95112,,
96177,95454,,
96178,95271,,
96179,95549,,
96180,96132,,
96181,96365,,
96182,101506,,
96183,101997,,
96184,103950,,
96185,103950,,
96185,114295,,
96186,107038,,
96187,107243,,
96188,108144,,
96189,106361,,
96189,96606,,
96190,96133,,
96190,95151,,
153736,96365,,
153737,95096,,
153739,95549,,
153740,96132,,
153741,101506,,
153742,95028,,
153743,107243,,
153744,95112,,
153745,101997,,
153756,103950,,
197780,95112,,
197781,96365,,
197782,95028,,
197783,101506,,
198909,95096,,
198911,101287,,
198912,103950,,
248973,95549,,
248974,107243,,
388871,96132,,
388872,103950,,
388873,95465,,
14398,95118,,
97061,102512,,
10084,95079,,
10084,96282,,
10084,106787,Child,
10084,109855,,
10084,128717,,
10084,116707,,
10084,110555,,
11626,95088,,
11626,105013,Child,
11626,109757,,
11626,127645,,
11626,102002,,
11626,105710,,
11626,162284,,
11755,95089,,
11755,120212,,
11755,101117,,
12032,95092,,
12032,108705,,
12032,138739,,
12032,162988,,
28306,95294,,
28306,138735,,
40604,95579,,
40604,96650,,
40604,102705,,
40605,95579,,
40605,109923,,
40605,102992,,
40605,138737,,
40605,96286,,
41111,95829,,
41111,95599,Child,
41111,96163,,
41111,103491,,
41111,103757,,
41111,138738,,
48463,95869,,
48463,96284,,
48463,110135,,
48463,126242,,
48463,138705,,
49160,95890,,
49160,96162,,
49160,109837,,
49160,127365,,
49160,127365,,
49160,135848,,
50476,95935,,
50476,96054,,
50476,114958,,
53038,96074,,
53038,101562,,
53038,133024,,
55286,96233,,
55286,105765,,
55286,109823,,
55286,103492,,
55286,136572,,
72847,103483,,
72847,95232,,
72847,138736,,
72847,115238,,
75559,104677,,
75559,138740,,
211964,95085,,
211964,107652,,
211964,137084,,
211964,234127,,
165784,95088,,
165785,95890,,
165786,95869,,
165787,105765,,
165788,95829,,
165789,95079,,
95598,95079,,
95598,96282,,
95598,106787,Child,
95598,109855,,
95598,110555,,
95598,116707,,
95599,95088,,
95599,105013,Child,
95599,109757,,
95599,102002,,
95599,105710,,
95600,95089,,
95601,95092,,
95602,95294,,
95603,95579,,
95604,95579,,
95604,109923,,
95604,138737,,
95607,95869,,
95607,96284,,
95607,110135,,
95607,138705,,
95608,95890,,
95608,96162,,
95608,109837,,
95608,135848,,
95609,95935,,
95609,114958,,
95610,96074,,
95612,96163,,
95612,103757,,
95612,138738,,
95612,95829,,
95612,95599,Child,
95613,96233,,
95613,105765,,
95613,109823,,
95613,136572,,
95616,103483,,
95616,138736,,
95617,104677,,
5576,95032,,
5576,95414,,
5576,109835,,
5576,138738,,
5576,198282,,
15136,95125,,
15136,109869,,
15136,133027,,
15136,104777,,
15136,153883,,
18632,95159,,
18632,106659,,
18632,109769,,
18632,136572,,
18632,155759,,
21667,95190,,
21667,96489,,
21667,109829,,
21667,103757,,
21667,225058,,
21667,158512,,
21794,95191,,
21794,105197,,
21794,140010,,
21871,95192,,
21871,95991,,
21871,109819,,
21871,140229,,
21871,158511,,
22687,95199,,
22687,102254,,
22687,103812,,
22687,101135,,
22687,203487,,
22687,175561,,
23244,95207,,
23244,109865,,
23244,105073,,
32694,95379,,
32694,96814,,
32694,130285,,
36222,95454,,
36222,107242,,
36222,102219,,
39073,95527,,
39073,130656,,
44507,95723,,
49101,95886,,
49101,104790,,
49101,109925,,
49101,119591,,
49101,198280,,
52497,96047,,
52497,96527,,
52497,109853,,
52497,141338,,
59979,96592,,
59979,95414,,
63218,100295,,
63663,100437,,
63663,114305,,
66136,101181,,
66136,103477,,
66136,109997,,
66136,133026,,
66136,203487,,
66136,286057,,
71703,102881,,
71703,107610,,
71703,141336,,
72299,103030,,
72299,95145,,
74286,103956,,
74286,101117,,
74286,95145,,
75829,104789,,
75829,114309,,
75829,141337,,
76119,104876,,
76119,119962,,
77213,105148,,
77213,95282,,
77213,155758,,
81914,107144,,
18633,95159,,
18633,106659,,
18633,136572,,
21872,95192,,
21872,95991,,
21872,140229,,
76120,104876,,
76120,140687,,
353446,106659,,
2394,95010,,
2394,95086,,
2394,95247,,
2394,109829,,
2394,145354,,
2990,95014,,
2990,96650,,
2990,101121,,
5826,95036,,
5826,95241,,
5826,139128,,
8148,95063,,
8148,95232,,
8148,109767,,
8148,132002,,
8149,95063,,
8149,95232,,
8897,95068,,
8897,96361,,
8897,109775,,
8897,139133,,
12416,95270,,
12416,95094,,
12416,95732,,
12416,102026,,
12416,102715,,
12416,109831,,
12416,95036,,
12416,190277,,
14400,95118,,
14400,95669,,
14400,109869,,
14400,139121,,
14900,95123,,
14900,95336,,
14900,95429,,
14900,109827,,
14900,139132,,
19474,95167,,
19474,101363,,
19474,109833,,
19474,190279,,
20133,95177,,
20133,95340,,
20133,139116,,
20993,95185,,
20993,101117,,
20993,107344,,
20993,109929,,
23651,95212,,
23651,101457,,
23651,109855,,
23651,101126,,
23953,95221,,
23953,95390,,
23953,109821,,
23953,117899,,
29471,95319,,
29471,95672,,
29471,109759,,
29471,144921,,
31640,95354,,
31640,96054,,
31640,140338,,
33374,95396,,
33374,95823,,
33374,96679,,
34208,95413,,
34208,102359,,
34208,109823,,
34208,96002,,
39462,95539,,
39462,109925,,
39462,140336,,
39462,95620,,
39879,95556,,
39879,95620,,
39879,110101,,
39879,167431,,
44103,95713,,
44103,106369,,
44103,190278,,
61720,96828,,
