media_id,genre_id
87262,Fantasy
87262,Romance
118370,Adventure
118370,Comedy
118370,Fantasy
100049,Comedy
100049,Drama
100049,Fantasy
100049,Psychological
97369,Fantasy
21780,Adventure
21780,Comedy
21780,Fantasy
117074,Comedy
117074,Fantasy
21613,Action
21613,Fantasy
97216,Action
97216,Fantasy
135865,Action
135865,Fantasy
94846,Action
94846,Fantasy
100878,Action
100878,Fantasy
135866,Action
135866,Fantasy
103133,Slice of Life
98186,Comedy
98186,Fantasy
99263,Action
99263,Adventure
99263,Fantasy
85442,Action
85442,Adventure
85442,Fantasy
85743,Action
85743,Adventure
85743,Fantasy
107845,Action
107845,Comedy
107845,Fantasy
107845,Slice of Life
147878,Action
147878,Adventure
147878,Fantasy
147878,Psychological
123371,Fantasy
111321,Action
111321,Adventure
111321,Fantasy
111322,Action
111322,Adventure
111322,Fantasy
108437,Action
108437,Adventure
108437,Comedy
108437,Fantasy
100477,Action
100477,Adventure
100477,Comedy
100477,Fantasy
100477,Romance
119988,Adventure
119988,Fantasy
119988,Romance
128982,Action
128982,Adventure
128982,Fantasy
129016,Action
129016,Adventure
129016,Comedy
129016,Fantasy
111135,Action
111135,Adventure
111135,Fantasy
166035,Comedy
166035,Fantasy
105156,Action
105156,Adventure
105156,Comedy
105156,Fantasy
105723,Adventure
105723,Comedy
105723,Fantasy
105724,Adventure
105724,Comedy
105724,Fantasy
21699,Adventure
21699,Comedy
21699,Ecchi
21699,Fantasy
102976,Action
102976,Adventure
102976,Comedy
102976,Ecchi
102976,Fantasy
102976,Supernatural
136804,Action
136804,Adventure
136804,Comedy
136804,Fantasy
85702,Adventure
85702,Comedy
85702,Fantasy
85702,Romance
145822,Adventure
145822,Comedy
145822,Ecchi
145822,Fantasy
144571,Adventure
144571,Comedy
144571,Ecchi
144571,Fantasy
86238,Adventure
86238,Comedy
86238,Ecchi
86238,Fantasy
86238,Romance
21574,Comedy
21574,Ecchi
21574,Fantasy
96969,Adventure
96969,Comedy
96969,Ecchi
96969,Fantasy
96969,Romance
96969,Supernatural
102170,Action
102170,Adventure
102170,Comedy
102170,Fantasy
99850,Adventure
99850,Comedy
99850,Fantasy
116223,Adventure
116223,Comedy
116223,Fantasy
97996,Adventure
97996,Comedy
97996,Fantasy
107262,Comedy
107262,Fantasy
107262,Slice of Life
105757,Comedy
105757,Fantasy
105757,Slice of Life
100145,Action
100145,Adventure
100145,Comedy
102169,Action
102169,Adventure
102169,Comedy
102169,Fantasy
97080,Comedy
97080,Fantasy
150075,Adventure
150075,Comedy
150075,Fantasy
100147,Adventure
100147,Comedy
100147,Fantasy
102171,Action
102171,Adventure
102171,Comedy
102171,Fantasy
108144,Action
108144,Adventure
108144,Comedy
108144,Fantasy
105758,Comedy
105758,Fantasy
105759,Comedy
105759,Fantasy
103632,Action
103632,Adventure
103632,Comedy
103632,Fantasy
103632,Mystery
86952,Adventure
86952,Comedy
86952,Fantasy
110880,Comedy
110880,Fantasy
86406,Adventure
86406,Comedy
86406,Fantasy
164805,Adventure
164805,Comedy
164805,Fantasy
17265,Action
17265,Adventure
17265,Fantasy
76024,Action
76024,Adventure
76024,Fantasy
76024,Romance
125120,Action
125120,Adventure
125120,Comedy
125120,Drama
125120,Fantasy
90049,Comedy
90049,Fantasy
96250,Comedy
96250,Fantasy
96250,Sci-Fi
114862,Action
114862,Adventure
114862,Comedy
114862,Fantasy
75893,Action
75893,Adventure
75893,Comedy
75893,Drama
75893,Fantasy
20671,Action
20671,Adventure
20671,Fantasy
101333,Action
101333,Adventure
101333,Fantasy
76026,Action
76026,Adventure
76026,Fantasy
85179,Adventure
85179,Comedy
85179,Fantasy
96157,Action
96157,Fantasy
96157,Sci-Fi
107693,Comedy
107693,Fantasy
116338,Comedy
116338,Fantasy
116338,Supernatural
139092,Comedy
139092,Fantasy
139092,Supernatural
99324,Comedy
99324,Fantasy
125537,Comedy
125537,Fantasy
130735,Action
130735,Comedy
130735,Fantasy
116339,Comedy
116339,Fantasy
136999,Comedy
136999,Fantasy
152172,Action
152172,Adventure
152172,Fantasy
138893,Comedy
138893,Sci-Fi
138893,Supernatural
111607,Comedy
111607,Fantasy
167422,Action
167422,Comedy
112609,Adventure
112609,Fantasy
112609,Slice of Life
105913,Adventure
105913,Fantasy
105913,Slice of Life
142840,Comedy
142840,Drama
142840,Fantasy
142840,Slice of Life
142837,Comedy
142837,Drama
142837,Fantasy
142837,Slice of Life
98741,Adventure
98741,Fantasy
98741,Slice of Life
124591,Comedy
124591,Drama
124591,Fantasy
124591,Slice of Life
164,Action
164,Adventure
164,Drama
164,Fantasy
117343,Drama
117343,Horror
117343,Psychological
117343,Supernatural
117343,Thriller
99536,Drama
99536,Horror
99536,Psychological
99536,Supernatural
99536,Thriller
123803,Comedy
157172,Comedy
108465,Adventure
108465,Drama
108465,Ecchi
108465,Fantasy
127720,Adventure
127720,Drama
127720,Ecchi
127720,Fantasy
85470,Adventure
85470,Drama
85470,Ecchi
85470,Fantasy
146378,Action
146378,Adventure
146378,Drama
146378,Fantasy
165131,Action
165131,Drama
165131,Ecchi
165131,Fantasy
142989,Adventure
142989,Drama
142989,Ecchi
142989,Fantasy
146065,Adventure
146065,Drama
146065,Ecchi
146065,Fantasy
166873,Adventure
166873,Drama
166873,Ecchi
166873,Fantasy
85564,Adventure
85564,Drama
85564,Ecchi
85564,Fantasy
141534,Adventure
141534,Drama
141534,Fantasy
104724,Adventure
104724,Comedy
104724,Drama
104724,Fantasy
146716,Action
146716,Adventure
146716,Comedy
145336,Action
145336,Adventure
145336,Comedy
104856,Fantasy
146717,Action
146717,Adventure
146717,Comedy
19815,Adventure
19815,Comedy
19815,Ecchi
19815,Fantasy
20769,Comedy
20769,Ecchi
20769,Fantasy
21875,Action
21875,Adventure
21875,Drama
21875,Fantasy
21875,Romance
161885,Fantasy
78399,Adventure
78399,Comedy
78399,Ecchi
78399,Fantasy
95159,Comedy
95159,Ecchi
95159,Fantasy
95159,Slice of Life
101851,Adventure
101851,Comedy
101851,Ecchi
101851,Fantasy
142204,Adventure
142204,Comedy
142204,Ecchi
142204,Fantasy
78397,Adventure
78397,Comedy
78397,Ecchi
78397,Fantasy
78397,Supernatural
20447,Action
20447,Adventure
20447,Comedy
20447,Supernatural
54692,Action
54692,Adventure
54692,Drama
54692,Romance
54692,Supernatural
119941,Action
119941,Adventure
119941,Comedy
119941,Slice of Life
119941,Supernatural
21128,Action
21128,Adventure
21128,Comedy
21128,Supernatural
85392,Supernatural
20494,Action
20494,Adventure
20494,Comedy
20494,Supernatural
87536,Action
87536,Supernatural
100716,Comedy
12355,Drama
12355,Fantasy
12355,Romance
12355,Slice of Life
76232,Drama
76232,Romance
76232,Slice of Life
76232,Supernatural
70761,Drama
70761,Fantasy
70761,Romance
70761,Slice of Life
437,Drama
437,Horror
437,Psychological
437,Thriller
329,Drama
329,Romance
329,Sci-Fi
329,Slice of Life
30481,Drama
30481,Psychological
30481,Sci-Fi
30481,Slice of Life
10735,Comedy
10735,Sci-Fi
20872,Drama
20872,Romance
20872,Sci-Fi
20872,Slice of Life
122492,Drama
122492,Sci-Fi
95221,Drama
95221,Sci-Fi
13601,Action
13601,Psychological
13601,Sci-Fi
13601,Thriller
20513,Action
20513,Psychological
20513,Sci-Fi
20513,Thriller
20514,Action
20514,Sci-Fi
104382,Action
104382,Psychological
104382,Sci-Fi
104382,Thriller
102649,Action
102649,Psychological
102649,Sci-Fi
102649,Thriller
105321,Action
105321,Psychological
105321,Sci-Fi
105321,Thriller
104990,Action
104990,Psychological
104990,Sci-Fi
104990,Thriller
153687,Action
153687,Psychological
153687,Sci-Fi
153687,Thriller
108307,Action
108307,Psychological
108307,Sci-Fi
108307,Thriller
112289,Mystery
112289,Psychological
112289,Sci-Fi
140907,Mystery
140907,Psychological
140907,Sci-Fi
113917,Action
113917,Psychological
113917,Sci-Fi
113917,Thriller
102887,Mystery
102887,Psychological
102887,Sci-Fi
74933,Action
74933,Drama
74933,Mystery
74933,Sci-Fi
85603,Action
85603,Sci-Fi
103298,Action
103298,Psychological
103298,Sci-Fi
85411,Sci-Fi
86120,Action
86120,Sci-Fi
85602,Comedy
17901,Fantasy
97980,Action
97980,Drama
97980,Fantasy
97980,Mecha
97980,Thriller
99260,Action
99260,Adventure
99260,Fantasy
99260,Sci-Fi
99235,Adventure
99235,Comedy
12477,Adventure
12477,Romance
12477,Sci-Fi
13429,Sci-Fi
67439,Adventure
67439,Sci-Fi
205,Action
205,Adventure
205,Comedy
30512,Action
30512,Adventure
30512,Comedy
99457,Drama
99457,Fantasy
99457,Psychological
105139,Adventure
105139,Drama
105139,Fantasy
105139,Romance
101291,Comedy
101291,Drama
101291,Mystery
101291,Psychological
101291,Romance
101291,Supernatural
91170,Comedy
91170,Psychological
91170,Romance
91170,Supernatural
133108,Comedy
133108,Slice of Life
145157,Comedy
145157,Psychological
145157,Romance
145157,Supernatural
104236,Comedy
104236,Drama
104236,Mystery
104236,Psychological
104236,Romance
104236,Supernatural
127683,Comedy
127683,Drama
127683,Mystery
127683,Psychological
127683,Romance
127683,Supernatural
163683,Comedy
163683,Psychological
163683,Romance
163683,Supernatural
145160,Comedy
145160,Psychological
145160,Romance
145160,Supernatural
145162,Comedy
145162,Psychological
145162,Romance
145162,Supernatural
163684,Comedy
163684,Psychological
163684,Romance
163684,Supernatural
163685,Comedy
163685,Psychological
163685,Romance
163685,Supernatural
145163,Comedy
145163,Psychological
145163,Romance
145163,Supernatural
145164,Comedy
145164,Drama
145164,Psychological
145164,Romance
145164,Supernatural
145165,Comedy
145165,Psychological
145165,Romance
145165,Supernatural
145166,Comedy
145166,Psychological
145166,Romance
145166,Supernatural
161474,Drama
161474,Psychological
161474,Romance
161474,Supernatural
154967,Comedy
154967,Psychological
154967,Romance
154967,Supernatural
104157,Drama
104157,Psychological
104157,Romance
104157,Supernatural
145167,Comedy
145167,Psychological
145167,Romance
145167,Supernatural
145168,Comedy
145168,Psychological
145168,Romance
145168,Supernatural
154986,Comedy
154986,Psychological
154986,Romance
154986,Supernatural
165656,Comedy
165656,Psychological
165656,Romance
165656,Supernatural
145159,Comedy
145159,Psychological
145159,Romance
145159,Supernatural
87471,Comedy
87471,Drama
87471,Mystery
87471,Psychological
87471,Romance
87471,Slice of Life
87471,Supernatural
199,Adventure
199,Drama
199,Fantasy
199,Supernatural
20665,Drama
20665,Music
20665,Romance
20665,Slice of Life
67707,Drama
67707,Music
67707,Romance
67707,Slice of Life
93364,Drama
93364,Music
93364,Romance
93364,Slice of Life
86158,Comedy
86158,Slice of Life
21039,Music
21039,Slice of Life
7724,Horror
7724,Mystery
7724,Supernatural
7724,Thriller
10083,Horror
10083,Mystery
10083,Supernatural
10083,Thriller
33486,Horror
33486,Mystery
33486,Supernatural
33486,Thriller
20812,Comedy
20812,Drama
20812,Slice of Life
93017,Comedy
93017,Drama
20938,Adventure
20938,Comedy
93665,Comedy
93665,Slice of Life
101574,Comedy
101574,Drama
101574,Slice of Life
99420,Adventure
99420,Sci-Fi
99420,Slice of Life
85412,Adventure
85412,Sci-Fi
85412,Slice of Life
108121,Adventure
108121,Slice of Life
106726,Comedy
106726,Psychological
106726,Slice of Life
163661,Sci-Fi
163661,Slice of Life
100180,Comedy
100180,Slice of Life
99426,Adventure
99426,Comedy
99426,Drama
101415,Adventure
101415,Comedy
101415,Slice of Life
14289,Drama
14289,Romance
17409,Romance
16868,Romance
41767,Drama
41767,Romance
7311,Drama
7311,Mystery
7311,Sci-Fi
7311,Supernatural
849,Comedy
849,Mystery
849,Sci-Fi
849,Slice of Life
849,Supernatural
31345,Comedy
31345,Supernatural
145598,Mystery
145598,Psychological
145598,Sci-Fi
145598,Supernatural
145597,Mystery
145597,Psychological
145597,Sci-Fi
145597,Supernatural
145596,Comedy
145596,Sci-Fi
145596,Supernatural
145595,Comedy
145595,Psychological
145595,Sci-Fi
145595,Slice of Life
145595,Supernatural
145594,Comedy
145594,Sci-Fi
145594,Supernatural
145593,Comedy
145593,Sci-Fi
145593,Supernatural
145592,Mystery
145592,Psychological
145592,Sci-Fi
145592,Slice of Life
145592,Supernatural
145591,Comedy
145591,Sci-Fi
145591,Supernatural
145590,Comedy
145590,Psychological
145590,Sci-Fi
145590,Slice of Life
145590,Supernatural
33083,Comedy
33083,Psychological
33083,Sci-Fi
33083,Slice of Life
33083,Supernatural
89288,Comedy
40809,Comedy
62041,Comedy
5118,Comedy
5118,Slice of Life
4382,Comedy
4382,Mystery
4382,Sci-Fi
4382,Slice of Life
4382,Supernatural
5957,Comedy
48139,Comedy
48139,Supernatural
128781,Comedy
93593,Comedy
128782,Comedy
65137,Comedy
65137,Sci-Fi
65137,Slice of Life
31253,Comedy
31253,Sci-Fi
43544,Comedy
43544,Romance
43544,Slice of Life
21122,Comedy
21122,Romance
20566,Comedy
20566,Romance
20566,Slice of Life
145599,Comedy
145599,Sci-Fi
145599,Supernatural
169592,Comedy
169592,Sci-Fi
169592,Supernatural
1887,Comedy
1887,Slice of Life
17637,Comedy
17637,Slice of Life
95679,Comedy
95679,Slice of Life
70019,Comedy
70019,Slice of Life
30587,Comedy
30587,Slice of Life
155714,Comedy
155714,Slice of Life
49017,Comedy
49017,Slice of Life
155715,Comedy
155715,Slice of Life
155717,Comedy
155717,Slice of Life
50501,Comedy
159075,Comedy
159075,Slice of Life
34505,Adventure
34505,Comedy
34505,Fantasy
88955,Comedy
88955,Slice of Life
3080,Action
34483,Action
34483,Comedy
116311,Comedy
9875,Fantasy
9861,Action
4472,Comedy
4472,Slice of Life
21495,Comedy
21495,Slice of Life
21800,Comedy
21786,Comedy
21786,Slice of Life
85898,Comedy
85898,Slice of Life
513,Adventure
513,Fantasy
513,Sci-Fi
92354,Adventure
92354,Fantasy
92354,Romance
92354,Sci-Fi
125428,Action
125428,Horror
125428,Mystery
85388,Action
85388,Horror
85388,Mystery
111034,Action
111034,Drama
111034,Mystery
111034,Psychological
111034,Thriller
2236,Drama
2236,Romance
2236,Sci-Fi
39256,Romance
39256,Sci-Fi
39256,Slice of Life
34171,Comedy
34171,Fantasy
34171,Romance
34171,Sci-Fi
34171,Slice of Life
523,Adventure
523,Fantasy
523,Slice of Life
523,Supernatural
2488,Adventure
2488,Fantasy
145,Comedy
145,Drama
145,Romance
145,Slice of Life
30017,Comedy
30017,Drama
30017,Psychological
30017,Romance
115224,Fantasy
115224,Romance
39140,Comedy
39140,Drama
39140,Romance
115223,Drama
115223,Slice of Life
4224,Comedy
4224,Drama
4224,Romance
4224,Slice of Life
34368,Comedy
34368,Romance
34368,Slice of Life
37149,Comedy
37149,Romance
40550,Comedy
40550,Ecchi
40550,Romance
11553,Comedy
11553,Romance
11553,Slice of Life
6127,Comedy
7769,Comedy
7769,Romance
50628,Comedy
50628,Romance
49348,Comedy
49348,Drama
49348,Romance
98202,Drama
98202,Romance
98202,Slice of Life
100305,Comedy
100305,Romance
100305,Slice of Life
21827,Drama
21827,Fantasy
21827,Slice of Life
101432,Drama
101432,Fantasy
101432,Romance
101432,Slice of Life
97298,Drama
97298,Fantasy
109121,Drama
109121,Fantasy
109121,Slice of Life
109190,Drama
109190,Fantasy
109190,Slice of Life
103047,Drama
103047,Fantasy
103047,Slice of Life
115977,Drama
115977,Romance
154164,Drama
154164,Fantasy
154164,Slice of Life
128546,Action
128546,Drama
128546,Music
128546,Sci-Fi
128546,Thriller
138345,Action
138345,Music
138345,Sci-Fi
131940,Drama
131940,Sci-Fi
130431,Sci-Fi
101227,Action
101227,Adventure
101227,Comedy
101227,Fantasy
147552,Action
147552,Adventure
147552,Comedy
147552,Fantasy
99102,Action
99102,Adventure
99102,Comedy
99102,Fantasy
136389,Action
136389,Adventure
136389,Comedy
136389,Fantasy
118868,Adventure
118868,Comedy
118868,Fantasy
99103,Action
99103,Adventure
99103,Comedy
99103,Fantasy
124845,Action
124845,Drama
124845,Fantasy
124845,Mystery
124845,Psychological
124845,Sci-Fi
124845,Thriller
131773,Action
131773,Drama
131773,Fantasy
131773,Mystery
131773,Psychological
131773,Sci-Fi
131773,Thriller
14813,Drama
14813,Romance
14813,Slice of Life
18753,Comedy
18753,Romance
18753,Slice of Life
70171,Comedy
70171,Drama
70171,Romance
70171,Slice of Life
92929,Comedy
128643,Comedy
128643,Drama
128643,Romance
128643,Slice of Life
108489,Comedy
108489,Drama
108489,Romance
108489,Slice of Life
20698,Drama
20698,Romance
20698,Slice of Life
21769,Comedy
21769,Romance
21769,Slice of Life
124837,Comedy
124837,Romance
124837,Slice of Life
75447,Comedy
75447,Romance
92954,Comedy
92954,Romance
139423,Comedy
139423,Drama
139423,Slice of Life
101759,Drama
101759,Fantasy
101759,Horror
101759,Mystery
101759,Psychological
101759,Thriller
108725,Action
108725,Adventure
108725,Drama
108725,Fantasy
108725,Horror
108725,Psychological
108725,Thriller
87423,Drama
87423,Fantasy
87423,Horror
87423,Mystery
87423,Psychological
87423,Thriller
127073,Horror
127073,Mystery
127073,Psychological
127073,Thriller
138817,Action
138817,Drama
138817,Mystery
138817,Sci-Fi
138817,Supernatural
137317,Action
137317,Sci-Fi
128295,Drama
128295,Mystery
100463,Drama
100463,Sci-Fi
128793,Fantasy
128793,Mystery
128793,Psychological
122683,Supernatural
127267,Horror
127267,Mystery
127267,Psychological
127267,Thriller
107620,Comedy
126408,Horror
126408,Mystery
126408,Psychological
126408,Thriller
125499,Action
125499,Drama
125499,Fantasy
125499,Mystery
125499,Psychological
115454,Mystery
115454,Psychological
115454,Supernatural
115454,Thriller
106613,Mystery
106613,Psychological
106613,Supernatural
106613,Thriller
131047,Sci-Fi
125868,Drama
125868,Mystery
125868,Psychological
125868,Sci-Fi
125868,Supernatural
1243,Drama
1243,Horror
1243,Mystery
1243,Psychological
1243,Sci-Fi
1243,Supernatural
38540,Mystery
38540,Psychological
38540,Sci-Fi
38540,Supernatural
137331,Drama
137331,Sci-Fi
38539,Mystery
38539,Psychological
38539,Sci-Fi
38539,Supernatural
20661,Drama
20661,Mystery
20661,Psychological
20661,Thriller
21857,Comedy
21857,Romance
21857,Slice of Life
146953,Comedy
146953,Romance
146953,Slice of Life
76716,Comedy
76716,Romance
104896,Comedy
104896,Drama
104896,Ecchi
104896,Romance
104896,Slice of Life
163317,Comedy
163317,Romance
86690,Comedy
86690,Romance
122216,Comedy
122216,Romance
122220,Comedy
122220,Romance
148239,Comedy
148239,Romance
101213,Comedy
101213,Romance
101213,Slice of Life
108671,Comedy
108671,Slice of Life
104647,Comedy
104647,Fantasy
104647,Romance
104647,Slice of Life
100559,Comedy
100559,Fantasy
100559,Romance
100559,Slice of Life
118210,Comedy
118210,Drama
118210,Fantasy
118210,Romance
120636,Comedy
120636,Fantasy
120636,Romance
120636,Slice of Life
113005,Comedy
113005,Fantasy
113005,Romance
100560,Comedy
100560,Fantasy
100560,Romance
100560,Slice of Life
120209,Comedy
120209,Fantasy
120209,Romance
120209,Slice of Life
148002,Comedy
116922,Comedy
136829,Comedy
136829,Fantasy
136829,Romance
136829,Slice of Life
139359,Comedy
139359,Fantasy
139359,Romance
139359,Slice of Life
118940,Comedy
118940,Fantasy
118940,Slice of Life
87466,Drama
87466,Romance
87466,Slice of Life
166840,Drama
110547,Drama
110547,Romance
110547,Slice of Life
119960,Comedy
101348,Action
101348,Adventure
101348,Drama
30642,Action
30642,Adventure
30642,Drama
136430,Action
136430,Adventure
136430,Drama
165056,Drama
161923,Action
161923,Drama
161923,Psychological
52527,Comedy
162262,Comedy
162267,Comedy
125307,Action
125307,Drama
145902,Comedy
121961,Adventure
121961,Comedy
121961,Fantasy
21049,Comedy
21049,Drama
21049,Romance
21049,Slice of Life
85849,Comedy
85849,Drama
85849,Psychological
85849,Romance
85849,Slice of Life
98635,Comedy
98635,Drama
98635,Romance
98635,Slice of Life
108939,Slice of Life
132405,Comedy
132405,Ecchi
132405,Romance
132405,Slice of Life
154768,Comedy
154768,Ecchi
154768,Romance
154768,Slice of Life
101583,Comedy
101583,Ecchi
101583,Romance
101583,Slice of Life
113596,Drama
113596,Romance
113596,Slice of Life
125025,Drama
125025,Romance
125025,Slice of Life
126898,Psychological
20519,Romance
20519,Slice of Life
16417,Comedy
16417,Slice of Life
17819,Sports
18507,Comedy
18507,Drama
18507,Slice of Life
18507,Sports
21158,Comedy
21158,Drama
21158,Slice of Life
21158,Sports
86041,Comedy
86041,Drama
86041,Sports
85302,Comedy
85302,Drama
85302,Sports
20614,Comedy
20614,Drama
20614,Slice of Life
20614,Sports
98496,Slice of Life
98496,Sports
98497,Comedy
98497,Slice of Life
98497,Sports
103588,Slice of Life
103588,Sports
101117,Comedy
101117,Drama
101117,Slice of Life
101117,Sports
107202,Comedy
107202,Drama
107202,Slice of Life
107202,Sports
107203,Drama
107203,Slice of Life
107203,Sports
133124,Drama
133124,Sports
98495,Drama
98495,Slice of Life
98495,Sports
21091,Comedy
21091,Slice of Life
21091,Sports
19671,Comedy
19671,Slice of Life
19671,Sports
88044,Comedy
88044,Slice of Life
91293,Romance
91293,Slice of Life
17879,Comedy
21014,Comedy
21014,Slice of Life
114963,Drama
114963,Fantasy
114963,Romance
118686,Drama
118686,Fantasy
118686,Romance
107625,Romance
107625,Slice of Life
117235,Drama
117235,Music
117235,Romance
117235,Slice of Life
1943,Fantasy
1943,Mystery
1943,Psychological
1943,Sci-Fi
1943,Thriller
133107,Fantasy
133107,Mystery
133107,Psychological
133107,Sci-Fi
93469,Fantasy
93469,Mystery
93469,Psychological
93469,Sci-Fi
93469,Thriller
227,Action
227,Comedy
227,Mecha
227,Sci-Fi
21746,Action
21746,Comedy
21746,Mecha
21746,Sci-Fi
21748,Action
21748,Comedy
21748,Mecha
21748,Sci-Fi
146472,Action
146472,Comedy
146472,Mecha
146472,Sci-Fi
146473,Sci-Fi
38173,Comedy
38173,Sci-Fi
30646,Comedy
30646,Sci-Fi
1088,Action
1088,Drama
1088,Mecha
1088,Music
1088,Romance
1088,Sci-Fi
1504,Drama
1504,Mecha
1504,Music
1504,Sci-Fi
1089,Action
1089,Mecha
1089,Music
1089,Romance
1089,Sci-Fi
141797,Action
141797,Mecha
141797,Music
141797,Romance
141797,Sci-Fi
1262,Action
1262,Adventure
1262,Mecha
1262,Music
1262,Sci-Fi
47959,Mecha
47959,Sci-Fi
194,Action
194,Adventure
194,Drama
194,Mecha
194,Romance
194,Sci-Fi
5164,Action
5164,Mecha
5164,Sci-Fi
165831,Action
165831,Romance
165831,Sci-Fi
118126,Action
118126,Mecha
118126,Music
118126,Romance
118126,Sci-Fi
20680,Action
20680,Mecha
20680,Music
20680,Romance
20680,Sci-Fi
97952,Comedy
101126,Action
101126,Mecha
101126,Music
101126,Romance
101126,Sci-Fi
122675,Comedy
122678,Comedy
128559,Action
128559,Music
128559,Sci-Fi
117938,Action
117938,Mecha
117938,Music
117938,Romance
117938,Sci-Fi
3572,Action
3572,Mecha
3572,Music
3572,Romance
3572,Sci-Fi
4454,Action
4454,Mecha
4454,Music
4454,Sci-Fi
15177,Action
15177,Mecha
15177,Music
15177,Romance
15177,Sci-Fi
1397,Action
1397,Comedy
1397,Drama
1397,Mecha
1397,Music
1397,Sci-Fi
6209,Comedy
6209,Mecha
6209,Music
6209,Sci-Fi
6209,Slice of Life
143426,Mecha
143426,Music
35418,Action
35418,Drama
35418,Mecha
35418,Music
35418,Sci-Fi
1398,Adventure
1398,Comedy
1398,Mecha
1398,Music
1398,Sci-Fi
1399,Action
1399,Comedy
1399,Drama
1399,Mecha
1399,Music
1399,Sci-Fi
1400,Action
1400,Comedy
1400,Drama
1400,Mecha
1400,Music
1400,Sci-Fi
474,Action
474,Drama
474,Mecha
474,Music
474,Romance
474,Sci-Fi
1211,Action
1211,Adventure
1211,Mecha
1211,Music
1211,Romance
1211,Sci-Fi
4939,Comedy
5165,Action
5165,Mecha
5165,Sci-Fi
7222,Action
7222,Mecha
7222,Music
7222,Romance
7222,Sci-Fi
129549,Action
129549,Mecha
129549,Music
129549,Romance
129549,Sci-Fi
5310,Action
5310,Mecha
5310,Music
5310,Romance
5310,Sci-Fi
37238,Drama
37238,Mecha
37238,Sci-Fi
10361,Action
10361,Mecha
10361,Music
10361,Romance
10361,Sci-Fi
97046,Action
97046,Mecha
97046,Music
97046,Sci-Fi
97389,Action
97389,Mecha
97389,Sci-Fi
141823,Action
141823,Mecha
141823,Music
141823,Romance
141823,Sci-Fi
47259,Romance
47259,Sci-Fi
46675,Adventure
46675,Drama
46675,Mecha
46675,Romance
5051,Action
5051,Mecha
98659,Drama
98659,Psychological
145545,Drama
145545,Mystery
145545,Psychological
94970,Drama
94970,Psychological
101185,Comedy
101185,Romance
101185,Slice of Life
96798,Drama
96798,Mystery
96798,Psychological
122606,Comedy
122606,Romance
146066,Drama
146066,Psychological
141044,Drama
141044,Mystery
141044,Psychological
115166,Drama
115166,Psychological
100749,Comedy
100749,Drama
100749,Fantasy
100749,Slice of Life
116195,Music
20981,Action
20981,Adventure
20981,Comedy
20981,Drama
20981,Fantasy
20981,Supernatural
95169,Adventure
95169,Fantasy
107629,Adventure
107629,Fantasy
128547,Drama
128547,Mystery
128547,Psychological
128547,Thriller
143080,Drama
143080,Mystery
143080,Psychological
143080,Thriller
128564,Drama
128564,Mystery
130050,Drama
130050,Supernatural
140118,Drama
140118,Supernatural
130298,Action
130298,Comedy
130298,Fantasy
156001,Comedy
156001,Fantasy
169929,Comedy
169929,Fantasy
161964,Action
161964,Comedy
161964,Fantasy
108428,Action
108428,Comedy
108428,Fantasy
117051,Action
117051,Comedy
117051,Fantasy
106758,Action
106758,Comedy
106758,Fantasy
137822,Action
137822,Drama
137822,Sports
106130,Action
106130,Drama
106130,Sports
163146,Action
163146,Drama
163146,Sports
146203,Sports
163147,Sports
142455,Romance
142455,Sci-Fi
142455,Sports
142455,Supernatural
146480,Sci-Fi
146480,Supernatural
143270,Action
143270,Slice of Life
151808,Action
151808,Comedy
151808,Slice of Life
155071,Action
155071,Comedy
155071,Slice of Life
151809,Comedy
151809,Slice of Life
157671,Action
157671,Comedy
157671,Slice of Life
155976,Action
155976,Comedy
155976,Slice of Life
158111,Action
158111,Comedy
158111,Slice of Life
1033,Drama
1033,Fantasy
1033,Romance
155783,Adventure
155783,Mystery
155783,Sci-Fi
155783,Thriller
101942,Adventure
101942,Drama
101942,Mystery
97940,Action
97940,Adventure
97940,Comedy
97940,Fantasy
131680,Action
131680,Adventure
131680,Comedy
131680,Fantasy
87528,Action
87528,Comedy
87528,Fantasy
86123,Action
86123,Comedy
86123,Fantasy
113474,Action
113474,Adventure
113474,Fantasy
133876,Action
133876,Comedy
133876,Fantasy
100088,Action
100088,Comedy
100088,Fantasy
118169,Action
118169,Comedy
118169,Fantasy
118169,Slice of Life
117983,Action
117983,Adventure
117983,Comedy
117983,Fantasy
114652,Action
114652,Comedy
155017,Comedy
155017,Fantasy
110318,Comedy
110318,Fantasy
106223,Comedy
106223,Fantasy
1690,Drama
1690,Mecha
1690,Psychological
1690,Sci-Fi
30670,Drama
30670,Mecha
30670,Psychological
30670,Sci-Fi
53783,Drama
53783,Mecha
53783,Psychological
53783,Sci-Fi
110353,Action
110353,Adventure
110353,Sci-Fi
245,Comedy
245,Drama
245,Slice of Life
30336,Action
30336,Comedy
30336,Drama
30336,Ecchi
73287,Action
73287,Comedy
73287,Drama
136487,Action
136487,Comedy
93354,Action
93354,Comedy
36853,Action
36853,Comedy
36853,Ecchi
85457,Comedy
85457,Drama
85457,Ecchi
96083,Comedy
109187,Comedy
65727,Action
65727,Comedy
65727,Drama
65727,Ecchi
30444,Action
1913,Action
1913,Comedy
30445,Action
30445,Comedy
30445,Drama
30445,Ecchi
30445,Romance
90245,Action
90245,Drama
44531,Action
44531,Comedy
44531,Drama
44531,Ecchi
145482,Action
145482,Comedy
