media_id,synonym
85226,Last Hero Inuyashiki
97766,Gamers! Amano Keita to Seishun Continue
97766,Gamers! Keita Amano and youth continue
98786,Gamers! Amano Keita to Seishun Continue
98786,Gamers! Keita Amano and youth continue
94309,Gamers! Amano Keita to Seishun Continue
94309,Gamers! Keita Amano and youth continue
777,ヘルシング OVA
777,הלסינג אוליטמטיבי
30267,Hellsing Cross Fire
30267,Crossfire
39760,ヘルシング
39760,The Legend of the Vampire Hunter
270,ヘルシング
11077,Hellsing: The Dawn: A supplementary of HELLSING
11077,Hellsing OVA Specials
11077,Hellsing Ultimate Specials
11077,漫画：THE DAWN
11077,ヘルシング: THE DAWN
97988,Drifters: Battle in a Brand-new World War
97988,Drifters Second Season
97988, Drifters 2nd Season
97988,The Outlandish Knight
122922,Drifters OVA
21131,Academy Battle City Asterisk
78369,Academy Battle City Asterisk
81459,Academy Battle City Asterisk
17729,Le Fruit De La Grisaia
21010,Le Fruit De La Grisaia: Grisaia no Tokuten
21005,Le Labyrinthe De La Grisaia
21312,Le Labyrinthe De La Grisaia: Takizono Basket-bu no Nama Cream Party!
21312,Grisaia no Meikyuu Special
21312,Grisaia no Meikyuu Tokuten Eizou
21312,グリザイアの迷宮 特典映像 「滝園バスケ部の生クリームパーティ！」
86540,Le Labyrinthe de la Grisaia
86540,The Labyrinth of Grisaia
21006,Le Eden De La Grisaia
86541,The Eden of Grisaia
86541,Le Eden de la Grisaia
21415,Le Eden De La Grisaia: Grisaia no Tokuten
11759,Accelerated World
53116,Accelerated World
65315,Accel World/Dural Magisa Garden
13859,Accel World Specials
13859,Accelerated World Specials
71867,Accel World 4-koma
71867,Axel World
13939,Accel World OVA
13939,Accel World: Reverberation
13939,Accel World: Ginyoku no Kakusei
13939,Accel World: Kasoku no Chouten
86401,Myriad Colors Phantom World
97951,Musaigen no Phantom World Picture Drama Specials
97951,Myriad Colors Phantom World Picture Drama Specials
14749,My Girlfriend and Childhood Friend Fight Too Much
14749,สมรภูมิรักแฟนสาวกับเพื่อนข้างบ้าน
56613,OreShura
61605,Caught in the Carnage Between My Girlfriend and My Childhood Friend + H
75984,Oreshura Ai
93779,Ore no Kanojo to Osananajimi ga Shuraba sugiru 4-koma
18277,ราชันย์โลหิตรัตติกาล
21098,Strike the Blood OVA
71021,ราชันย์โลหิตรัตติกาล
136226,Strike the Blood V
136226,ราชันย์โลหิตรัตติกาล ภาค 5
112296,Strike the Blood Fourth
112296,ราชันย์โลหิตรัตติกาล ภาค 4
102436,Strike the Blood Third
102436,ราชันย์โลหิตรัตติกาล ภาค 3
112324,Strike the Blood: Disappearing Holy Lance Arc
21815,ราชันย์โลหิตรัตติกาล ภาค 2
118189,Strike the Blood: A Junior High School Student
15315,ตัวป่วนชั้นเซียน มาตบเกรียนถึงต่างโลก
16444,Mondaiji-tachi ga Isekai kara Kuru sou desu yo? OVA
75855,"Problem Children Are Coming from Another World, Aren't They?"
75855,ตัวป่วนชั้นเซียน มาตบเกรียนถึงต่างโลก
86272,ลาสต์เอ็มบริโอ
79333,Problem Children Are Coming From Another World
79333,Aren't They? Z
79333,Mondaijitachi ga Isekai kara Kuru sou desu yo? Z
79333,Mondaiji tachi ga Isekaikara kuru Soudesuyo? Z
79333,ตัวป่วนชั้นเซียน มาตบเกรียนถึงต่างโลก Z
79331,Problem Children Are Coming From Another World
79331,Aren't They?
79331,ตัวป่วนชั้นเซียน มาตบเกรียนถึงต่างโลก
6347,The Idiot
6347,the Tests
6347,and the Summoned Creatures
6347,Baka to Test to Shokanju
43872,Baka to Tesuto to Shoukanjuu
43872,Baka to Test to Shoukanjyuu
43872,Baka to Test to Syokanjyu
43872,Idiots
43872, Tests
43872,  and Summoned Beasts
8516,Baka to Test to Shoukanjuu 2
8516,The Idiot
8516,the Tests
8516,and the Summoned Creatures 2
10834,Baka to Test to Shoukanjuu Ni! Specials
10834,The Idiot
10834,the Tests
10834,and the Summoned Creatures Specials
55637,Baka to Test to Shokanjuu Spinout! - Sore ga Bokura no Nichijou
42295,Baka to Tesuto to Shoukanjuu
42295,Baka to Test to Shoukanjyuu
42295,"Lũ ngốc, bài thi và linh thú triệu hồi"
9471,Baka to Test to Shoukanjuu OVA
9471,Baka to Test to Shokanju OVA
9471,"The Idiot, the Tests, and the Summoned Creatures OVA"
9471,Baka and Test: Summon the Beasts OVA
10431,Baka to Test to Shoukanjuu OVA Special
10431,The Idiot
10431,the Tests
10431,and the Summoned Creatures OVA Special
49840,Baka to Test to Shokanju ja
49840,Baka to Test to Shoukanjuu dya
49840,Baka to Test to Shoukanjuu dja
49840,Baka to Test to Shōkanjū Dja
7870,Baka to Test to Shoukanjuu: Private Footage (Produced by Muttsuri Company)
7870,Mikoukai Eizou (Seisaku: Muttsuri Shoukai)
7870,The Idiot
7870,the Tests
14075,Zetsuen no Tempest: The Civilization Blaster
14075,Penghancuran Peradaban
45205,Zetsuen no Tempest: The Civilization Blaster
45205,Forsaken Tempest
20785,แอบโซลูท ดูโอ 
81025,แอบโซลูท ดูโอ 
81023,แอบโซลูท ดูโอ 
8841,เจ้านี่เหรอซอมบี้ 
10209,เจ้านี่เหรอซอมบี้ OVA
53067,เจ้านี่เหรอซอมบี้ 
95397,Is this a Zombie? Yes
95397,She's Your Bride
10790,Kore wa Zombie Desu ka? Jigokuhen
15437,Kore wa Zombie Desu ka? of the Dead OVA
15437,Is This a Zombie? of the Dead OVA
51410,Kore wa Zonbi desu ka?
51410,Kore wa Zonbi desuka?
8425,ゴシック
75017,Gosick W
75017,Gosick Double
104722,Assassin's Pride
104722,แอสแซสซินส์ ไพรด์)
99350,Assassin's Pride
99350,แอสแซสซินส์ ไพรด์
99351,Assassin's Pride
20541,Kagerou Days
20541,Heat-Haze Days
20541,Mekaku City Actors
20541,Kagerou Project
69625,Heat-Haze Days
72867,Kagerou Days
72867,Kagerou Deizu
72867,Heat-Haze Days
93470,Kagerou Daze Official Anthology Comic: Sweet
73539,Ultramarine Rain
102621,Heat Haze Project
102621,Kagerou Project
102621,Kagerou Daze
102621,Heat Haze Daze
102621,Headphone Actor
102621,Souzou Forest
102621,Mousou Forest
102621,Konoha no Sekai Jijou
102621,Toumei Answer
102621,Konoha's State of World
102621,Transparent Answer
102828,Red (Cinema Ver.)
100717,Kisaragi Attention
100718,Mekakucity Records
100718,Heat Haze Project
100718,Kagerou Project
100718,Kagerou Daze
100718,Heat Haze Daze
100718,Moon-Viewing Recital
15225,HENNEKO
15225,El príncipe pervertido y el gato de piedra
15225,O príncipe pervertido e o gato inexpressivo
20608,HenNeko Specials
55876,Perverted Prince and the Cat who doesn't Smile
55876,"The ""Hentai"" Prince and the Stony Cat"
55679,Perverted Prince and the Cat who doesn't Smile
55679,"The ""Hentai"" Prince and the Stony Cat"
55679,Нахальный принц и кошка-несмеяна
11013,Youko x Boku SS
13403,Youko x Boku SS Special
47207,Youko (Inu) x Boku SS
47207,Inu x Boku Secret Service
355,Shana of the Burning Eyes
355,ชานะ นักรบเนตรอัคคี
355,Shakugan của Shana
355,Ognistooka Shana
2787,Shakugan no Shana Second
2787,Shakugan no Shana 2
2787,ชานะ นักรบเนตรอัคคี ภาคที่ 2
2787,Hoả nhãn của Shana 2
6572,Shakugan no Shana S: OVA Series
6572,ชานะ นักรบเนตรอัคคี S
6572,Hoả nhãn của Shana S
33074,Shana of the Burning Eyes
30783,Shana of the Burning Eyes
6773,Shakugan no Shana Third
6773,Shakugan no Shana 3
6773,Shakugan no Shana Final
6773,ชานะ นักรบเนตรอัคคี ภาคที่ 3 
6773,Hoả nhãn của Shana 3
1815,Gekijouban Shakugan no Shana
1815,ชานะ นักรบเนตรอัคคี เดอะ มูฟวี่
1815,Hoả nhãn của Shana (Movie)
3221,Shakugan no Shanatan Movie
3221,Gekijouban Shakugan no Shanatan
14957,Friagne and Marianne's Why What Shana! Ask Anything Question Box
14957,Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!
6330,Why? What? Shana!
6628,Dengeki Bunko 2007 Movie Festival - Special Opening Animation
486,Kino's Travels: The Beautiful World
486,L'Odyssée de Kino
1379,Kino no Tabi: the Beautiful World - Life Goes On
1379,Kino's Journey Movie
1379,Kino no Tabi: In order to do something - Life Goes On.
1379,Kino's Journey: Life Goes On
30399,การเดินทางของคิโนะ: The Beautiful World
3466,Kino no Tabi: Tower Country/Free Lance
3466,Kino's Travels: Country of the Tower
3466,Kino no Tabi Episode 00
3466,Kino's Journey: Tower Country
108973,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way
100466,Kino's Journey - the Beautiful World (Gou)
2175,Kino's Journey: The Beautiful World - The Land of Sickness: For You
2175,The Country of Illness
2175,Land of Disease
1066,Shana Specials
1066,Shana of the Burning Eyes Specials
1066,Shakugan no Shana-tan
1066,Shakugan no Shana-tan Returns
3956,Shakugan no Shana Second Specials
3956,Shana-tan Begins
3956,Konoe Fumina Strikes Back
3956,Shana-tan Revenge
7375,Shakugan no Shana-tan G
7375,Dos
7375,Tri
7375,Frontier
12823,Shakugan no Shana-tan: Final Destruction
12823,Shakugan no Shana-tan III
1531,Shana: Love and Outdoor Hot Spring Tutorial!
1531,ชานะ นักรบเนตรอัคคี ความรักและบ่อน้ำพุร้อนกับการทัศนศึกษา
1531,Hoả nhãn của Shana: Chuyến ngoại khoá suối nước nóng 
1531,Shakugan no Shana: Trip Luar Sekolah ke Kolam Air Panas Cinta 
19221,NouKome
19221,NouCome
19221,Ore no Nounai Sentakushi ga
19221, Gakuen Lovecome o Zenryoku de Jama Shite Iru
84431,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy o Zenryoku de Jama Shiteiru"
84593,Ore no Nounai Sentakushi ga
84593, Gakuen Lovecome o Zenryoku de Jama Shite Iru
20479,NouCome OVA
20479,NouKome OVA
20479,Ore no Nounai Sentakushi ga
20479, Gakuen Lovecome o Zenryoku de Jama Shite Iru OVA
15037,Corpse Party: Tortured Souls – The Curse of Tortured Souls
121954,Maji-Kyū Yonkoma: Kōpusu Pātī
57963,Corpse Party - Another Child
73939,Corpse Party CEMETERY0
140437,Corpse Party Extra
13807,Corpse Party OVA
20462,Hitsugi Hime no Chaika
62097,Hitsugime no Chaika
62831,Coffin Princess Chaika
62831,Hitsugi Hime no Chaika
62831,Hitsugime no Chaika
20724,Hitsugi no Chaika OVA
20724,棺姫のチャイカ OAD
123670,Hitsugime no Chaikakka
123670,Hitsugi no Chaikakka
42297,Aria the Scarlet Ammo
56771,Aria The Scarlet Ammo AA
47536,Aria the Scarlet Ammo
47536,Aria the Scarlet Shot
47536,Aria the Scarlet Bullet
117736,Hidan no Aria: Shiden's Witch 
76182,Hidan no Aria 4-koma
93956,Aria the Scarlet Ammo AA
93956,Hidan no Aria Double A
10604,Aria the Scarlet Ammo - Butei's Going on a Hot Spring Training Camp
70363,캄 피오 네!
146625,エンゲージ・キス
146625,Project Engage
146625,Клятвенный поцелуй
17247,Kikou Shoujo wa Kizutsukanai
55952,Machine Girl wa Kizutsukanai
55952,Kikou Shoujo wa Kizutsukanai
55952,Mashin-Dōru wa Kizutsukanai
55952,Unbreakable Machine-Doll
53633,Machine Girl wa Kizutsukanai
53633,Unbreakable Machine Doll
53633,Kikou Shoujo wa Kizutsukanai
87043,GeneMetallica: Kikou Shoujo wa Kizutsukanai Re:Acta
87043,Gene Metallica - Machine Doll wa Kizutsukanai Re:Acta
20451,Kikou Shoujo wa Kizutsukanai OVA
97682,ปฐมมนตรา ตำราพลิกโลก
97682,Grymuar Zero
97682,El mágico libro de Zero
97682,从零开始的魔法书
97682,제로부터 시작하는 마법의 서
93620,Grimoire of Zero
93620,Книга магії з Нуля
114429,魔法使黎明期
114478,The Dawn of the Witch
86135,Starting the Magical Book from Zero
86135,ปฐมมนตรา ตำราพลิกโลก
86135,Grimoire of Zero
133175,魔法使黎明期
133175,จอมเวทแห่งรุ่งอรุณ
133175,Bình Minh Của Phù Thủy
133175,Purwa Fajar Si Penyihir
133175,Рассвет ведьмы
149099,The Dawn of the Witch Mini Anime
149098,The Dawn of the Witch x The Demon Girl Next Door
145994,The Demon Girl Next Door Season 2 Mini
123330,Machikado Mazoku 2-Chome
123330,街角魔族 2丁目
123330,街角魔族 第二季
123330,Machikado Mazoku 2nd Season
107490,Street Corner Demon
107490,街角魔族
161182,The Demon Girl Next Door Anthology Comic
10568,It's the Only NEET Thing to Do
10568,Kami-sama no Memo-chou
10568,Kamisama no Memo-chou
10568,God's Notebook
10568,Kamisama no Memo-chou: It's the Only NEET Thing to Do.
10568,ผ่าคดีลับนักสืบนีท
54563,It's the Only NEET Thing to Do
54563,Kami-sama no Memo-chou
54563,ผ่าคดีลับนักสืบนีท
53779,It's the Only NEET Thing to Do
53779,Kami-sama no Memo-chou
16009,The Sunday without God
16009,Kami-Nai
16009,Kaminai
16009,วันอาทิตย์ที่ไม่มีพระเจ้า
59651,The Sunday without God
66567,Kaminai
66567,The Sunday without God
66567,วันอาทิตย์ที่ไม่มีพระเจ้า
20423,Kami-Nai Episode 13
20423,Kaminai OVA
20423,Kamisama no Inai Nichiyoubi OVA
20423,Sunday Without God OVA
97918,Kabaneri de la Fortaleza de Hierro: La Batalla de Unato
97918,Kabaneri da Fortaleza de Ferro: A Batalha de Unato
97918,حماة الحصون المنيعة: معركة الحصن المهجور
97918,Les Kabaneri de la Forteresse de fer : la bataille d'Unato
21196,Kabaneri de la Fortaleza de Hierro
104517,Kabaneri of the Iron Fortress
15699,Haiyore! Nyaruko-san 2
15699,Haiyoru! Nyaruko-san 2
53485,Haiyoru! Nyaruko-san
70277,Haiyore! Super Nyaruko Chang Time
11785,Haiyoru! Nyaruko-san
11785,Nyarko-san: Another Crawling Chaos
7596,Haiyore! Nyaruko-san
7596,Haiyoru! Nyarl-ani
9598,Haiyore! Nyaruko-san
9598,Haiyoru! Nyarl-ani: Remember My Love(craft-sensei)
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Episode 12
10477,Haiyore! Nyaruko-san
10477,Haiyoru! Nyarl-ani: Remember My Love(craft-sensei) Episode 12
18713,Haiyore! Nyaruko-san OVA
18713,Haiyore! Nyaruko-san: Easy Way to Kill Enemies
18713,Nyaruko: Crawling with Love! OVA
16157,Kami Jigen Game Neptune V
16157,Hyperdimension Neptunia Victory
16157,Hyperdimension Neptunia: The Animation
80937,Hyperdimension Neptunia The Animation: The Two Blazing Days of TGS
91115,Hyperdimension Neptunia: The Animation - Dengeki Comic Anthology
91371,Hyperdimension Neptunia The Animation Comic Anthology
72749,Hyperdimension Neptunia: High School
53207,Hyperdimension Neptunia: Megami Tsuushin
108758,Hyperdimension Neptunia: Nep's Summer Vacation
108758,Hyperdimension Neptunia OVA 1
139806,Hyperdimension Neptunia OVA 2
139806,Hyperdimension Neptunia ~Festival Full of Nep Nep~
143766,Hyperdimension Neptunia OVA 3
143766,Hyperdimension Neptunia: Little Purple in a Sunny Spot
82007,Hyperdimension Neptunia The Animation: Hello New World
126536,Hyperdimension Neptunia: The Animation - Hello New World - Hero Book
20472,Choujigen Game Neptune THE ANIMATION OVA
20472,Hyperdimension Neptunia: The Animation OVA
20472,超次元ゲイム ネプテューヌ THE ANIMATION 未放送第13話
6682,11eyes -Tsumi to Batsu to Aganai no Shoujo-
49745,11 eyes
49745,11eyes -Sin
49745,damnation and the atonement girl-
7739,11eyes -Tsumi to Batsu to Aganai no Shoujo- OVA
7739,11eyes: Momoiro Genmutan
21319,AoKana
96282,AoKana
87435,Bandori
101632,Bandori
122753,BanG Dream! Girls Band Party!☆PICO Comic Anthology
108149,4-panel BanG Dream!
108149,Yon Koma: Bandori! 
108184,BanG Dream!: Hoshi no Kodou
101634,Bandori
101633,Bandori
101633,BanG Dream!（バンドリ！）第2期
146497,Pastel＊Palettes×ZAQ
104455,BanG Dream: Tsunagu Soramoyou
104455,Bandori
108520,BanG Dream! episode of RAISE A SUILEN
108520,RAiSe!
102824,BanG Dream!: Shuwarin☆Drea~min
102824,Bandori
102826,Afterglow
102826,Bang Dream: That Is How I Roll!
102826,Bandori
102827,Hello Happy World!
102827,BanG Dream!: Egao no Orchestra!
102827,Bandori
102827,Orchestra of Smiles!
158542,Afterglow×TK
135889,Nico Niconnect!
135889,Smile Connection!
146131,"RAISE A SUILEN×Fear, and Loathing in Las Vegas"
108735,バンドリ! フィルムライブ
117765,BanG Dream! Movie: Poppin' Dream!
163571,バンドリ！It's MyGO!!!!!
157650,シルエットダンス
169295,バンドリ！アヴェムジカ
146501,モルフォニケーション
154961,Morfonica×佐藤純一(fhána)
146140,CiRCLE THANKS PARTY!
146140,Garupa 5th Anniversary Anime
146140,ガルパ5周年記念アニメ
113145,Bang Bang Dream Dream
142217,Poppin'Party×Ayase
146316,Flashlight
146316,Roselia×Eve
113051,アルゴナビス
113051,アルゴナビス from BanG Dream! ANIMATION
113051,ARGONAVIS from Bandori!
122181,ARGONAVIS from BanG Dream! Comics 
119272,ARGONAVIS from BanG Dream!: The King's Awakening 
115781,Puchi Gonavis
116044,Demon of Light
116044,アルゴナビス from BanG Dream! AAside「光の悪魔」
116044,ARGONAVIS from BanG Dream! AAside: Hikari no Akuma
128344,ARGONAVIS from BanG Dream! Movie
128344,from ARGONAVIS Movie
128344,ARGONAVIS THE MOVIE AXIA
169850,ARGONAVIS from BanG Dream! AAside Fantôme Gohan
116060,アルゴナビス from BanG Dream! AAside「バンザイRIZING!!!」
116060,ARGONAVIS from BanG Dream! AAside: Banzai RIZING!!!
98847,Bandori
98847,BanG Dream!: We Had Some Fun!
98847,BanG Dream! バンドリ OVA遊んじゃった！
102823,Poppin' Party
102823,Bang Dream!: Happy Happy Party!
102823,Bandori
102825,Roselia
102825,BanG Dream!: BLACK SHOUT
102825,Bandori
102714,BanG Dream! STAR BEAT!: Hoshi no Kodou
102482,BanG Dream!: Yes! BanG_Dream!
118231,On Your New Journey
107741,Roselia
107741,BanG Dream: Neo-Aspect
107741,Bandori
65,Rozen Maiden: Traumend
65,Rozen Maiden 2
37728,Rozen Maiden II
37728,Rozen Maiden Tales
86915,Rozen Maiden 0
1719,Rozen Maiden: Ouverture
94366,Schwarzer Wind
94366,Kalkgrün Augen
94367,Rozen Maiden die Zwillinge
94367,Rozen Maiden Rot Schwarz
2237,Rozen Maiden: S1 Detective Kunkun - Duell Walzer
101337,wìð
228,Jigoku Shojo
228,สัญญามรณะ ธิดาอเวจี ภาคที่ 1
228,Sứ giả địa phủ
1594,Jigoku Shoujo 2
1594,Hell Girl 2
1594,Hell Girl Futakomori
1594,Hell Girl Second Cage
1594,สัญญามรณะ ธิดาอเวจี ภาคที่ 2
1594,Sứ giả địa phủ: Futakomori
3713,Hell Girl 3
3713,Jigoku Shoujo 3
3713,Hell Girl: Cauldron of Three
98379,Hell Girl Yoi no Togi
33243,Jigoku Shojo
33243,Girl from Hell
33243,La Fille des enfers
47987,New Hell Girl
47987,Jigoku Shojo
47987,La nouvelle Fille des Enfers
50464,Jigoku Shoujo Returns
50464,Hell Girl Returns
50464,Hell Girl R
31808,Ogawa to Yukaina Saitou tachi
31808,Ogawa to Yukaina Saito tachi
31808,Ogawa to Yukai na Saitoutachi
43463,Do xx to Me!
43463,x Shina
43463,xx Me!
43463,Plain Love
43463,絕對戀愛命令
103579,Missions of love
103579,Love Mission Impossible ?
38986,Youkai Nabi Luna
38986,Luna - Nabi's Apparation
38986,Youkai Nabi Runa
38986,Youkai Navi Runa
30101,Shugo Chara! Encore!
2923,Guardian Character!
5262,Shugo Chara Ninenme
5262,Shugo Chara! Second Year
7082,Shugo Chara!!! Dokki Doki
7082,Shugo Chara! Third
7082,Shugo Chara! Pucchi Puchi
32923,Here I Am!
32923,I'm Right Here!
20663,Seirei Tsukai no Kenbu: Blade Dance
64553,Seirei Tsukai no Kenbu
64553,Seirei Tsukai no Kembu
117869,Bladedance of Elementalers: Elemental Festa
62939,Seirei Tsukai no Kenbu
62939,Seirei Tsukai no Kembu
73509,Seirei Tsukai no Kenbu
20871,Seirei Tsukai no Blade Dance Mini OVA
20871,Seirei Tsukai no Kenbu: Blade Dance Specials
101850,1 Nen A gumi no Monster
111103,The Duchess' 50 Tea Recipes  
111103,Gongjakbuinui 50Gaji Ti Resipi
111103,公爵夫人的50种茶秘方
111103,50 Resep Teh Duchess
111103,公爵夫人の50のお茶レシピ
111103,50 Nuances de Thé de la Duchesse
137595,The Dark Magician Transmigrates After 66666 Years
137595,66666年後轉生的黑魔法師
137595,จอมเวทเกิดใหม่ในรอบ 66666 ปี
105393,A Magia de Um Retornado tem que ser Especial
105393,พลังขั้นเทพของจอมเวทจุติใหม่
105393,Returner's Special Magic
105393,重生者的魔法一定要特別
105393,Магія поверненого має бути особливою
105393,帰還者の魔法は特別です
105393,Kikansha no Mahou wa Tokubetsu desu
163142,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
163142,귀환자의 마법은 특별해야 합니다
130913,Muneungbilleon
130913,Incompetent Villain
153284,"Player Who Returned 10,000 Years Later"
153284,1万年ぶりに帰還したプレイヤー
153284,歷經萬年回歸的玩家
153284,เพลเยอร์ผู้กลับมาในรอบหมื่นปี
141007,Regressor Instruction Manual
141007,重生使用說明書
141007,คู่มือการใช้งานของนักข้ามเวลา
143031,I Want to End the Game That I Love
87234,The Sister of the Woods with a Thousand Young
87234,An Elder Sister
87234,My Ancient Sister
87234,L'Innominabile Sorella
87234,The Demon Who Became My Sister
87234,姊姊
114441,The Elder Sister-Like One
87235,The Elder Sister-Like One
87235,The Sister of the Woods with a Thousand Young
87235,An Elder Sister
87235,姉なるもの全集
116927,Angelic Syndrome-エンジェリックシンドローム-
94232,Six Girls (?) in a Hot Spring
98389,Mordidas Mortais
108971,Kitsuneke - Kedamono Damono
70051,Imomushi
70051,"Imomushi, After School"
96834,From Common Job Class to the Strongest in the World
96834,Arifureta: Der Kampf zurück in meine Welt
96834,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ
86274,From Common Job Class to the Strongest in the World
86274,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ
86274,Arifureta - Từ tầm thường đến bất khả chiến bại
112323,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ ภาค 2
112323,ARIFURETA: from commonplace to world's strongest second season
143846,Arifureta: From Commonplace to World's Strongest Season 2 Special
143846,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ ภาค 2 ตอนพิเศษ
143846,ARIFURETA: from commonplace to world's strongest second season
143846,Arifureta Shokugyou de Sekai Saikyou 2nd season Episode 13
154473,Arifureta: From Commonplace to World's Strongest Season 3
154473,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ ภาค 3
146921,Arifureta: From Commonplace to World's Strongest OVA
146921,Arifureta Shokugyou de Sekai Saikyou OVA
146921,Arifureta: From Commonplace to World's Strongest OVA: The Miraculous Meeting and the Phantasmagorical Adventure
100668,平凡职业造就世界最强
100668,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ
111729,Arifureta: From Commonplace to World's Strongest OVA
100850,From Common Job Class to the Strongest in the World Zero
100850,Arifureta Zero
100850,อาชีพกระจอกแล้วทำไม ยังไงข้าก็เทพ ZERO
108471,Arifureta Zero
108471,From Common Job Class to the Strongest in the World Zero
108471,Arifureta - De zéro à héros
117948,From a Common School to The World's Strongest
109275,"Asu, Watashi wa Dareka no Kanojo"
109275,"Tomorrow, I Will be Someone's Girlfriend"
35627,ブラッディ・マンデイ
44222,ブラッディ・マンデイ
44222,Bloody Monday 2
44222,Bloody Monday 2: Pandora's Box
44222,Bloody Monday Season 2: Zetsubou no Kou
44222,Bloody Monday 2: Pandora no Hako
56260,ブラッディ・マンデイラストシーズン
56260,Bloody Monday Season 3
138347,Hundred Ghost Stories of My Own Death
138347,The Hundred Ghost Stories That Led To My Death
138347,ร้อยตำนานสยองที่มีผมตายแค่คนเดียว 
114437,ปิ๊งรักรุ่นพี่สายดุ
108352,Awkward Senpai
116496, High Grade ni Koisuru Futari
116496,Two Girls in Love with High Grade Model Kits
116496,Two People in Love with HG
105054,Chirudoren
116768,Geom-eun In-gan
116768,Kawan Kelam
101437,Battle in 5 Seconds After Meeting
101437,ศึกเดือด 5 วิ พลิกชะตา
126047,Battle in 5 seconds after meeting.
126047,ศึกเดือด 5 วิ พลิกชะตา
144079,Talent Swallowing Magician
136204,The Heavenly Demon Can’t Live a Normal Life
85208,DICE: The Cube that Changes Everything
85208,DICE-骰子
85208,DICE ลูกเต๋าเปลี่ยน ชีวิต
96131,Dokumushi
96131,Killer District
96131,Killer Instinct
136220,Reincarnation of the Suicidal Battle God
136220,เกิดใหม่นักรบพันธุ์ระห่ำ
136220,Doom Breaker: Venganza contra los Dioses
136220,鬥神轉生記
136220,斗神转生记
155485,Dungeon Experience Book
116506,Tencen Liseys
116506,Deonjeon Riset
116506,ダンジョンリセット
116506,สมรภูมิไม่สิ้นสุด
150170,エンディングメーカー
113666,FFF级勇士求关注
113666,FFF-Class Trash hero
145966,Is this Hero for Real?
147943,Is this Hunter for Real?
107780,The Hero Who Seeks Revenge Shall Exterminate With Darkness
107780," The Strongest Brave Who Craves for Revenge, Extinguish with the Power of Darkness"
107780,The Dark Massacre of the Vengeful Hero
107780,こいねが勇者
107780,Koinega Yuusha
107780,สุดยอดผู้กล้าเปิดบัญชีแค้น
107780,The Brave Wish Revenging
107829,"The Strongest Brave Who Craves Revenge, Extinguish with the Power of Darkness"
107829,The Hero Who Seeks Revenge Shall Exterminate with Darkness
128260,Gyaru Gamer ni Homeraretai
128260,I Want to Be Praised by a Gal Gamer!
118267,ゴッド オブ ブラックフィールド
119143," Leveling Up, by Only Eating!"
119143,กินจุทะลุเลเวล
129006,Massacre Happy End
129006,Happy Massacre Ending
122604,August 9 I Will Be Eaten by You
122604,9 สิงหา ผวารักวิปริต
122604,"Le 9 août, tu me dévoreras"
129225,I Want To See You Embarassed
129225,เทคนี้ที่ผมถ่ายเป็นเรื่องน่าอายที่เธอไม่คัท
56857,Hakaiju
88123,Versus Earth
70175,Magical Girl of the End
70175,Mahou Shoujo OTE
85666,Czarodziejki.net
100010,Garota Mágica .Com
86655,"White Sugar Garden, Black Salt Cage"
86655,ハッピーシュガーライフ Extra Life
86655,Happy Sugar Life Extra Life
86655,Extra Lifeさとうの叔母
86655,Extra Lifeあさひ＆しょうこ
101351,"White Sugar Garden, Black Salt Cage"
101351,幸福甜蜜生活
102956,Joc d'Heroïnes
110262,小雛的交換魔法
107540,Lonely Attack on a Different World
107540,외톨이의 이세계 공략
107540,獨自一人的異世界攻略
107540,นายโดดเดี่ยวพิชิตต่างโลก
107541,นายโดดเดี่ยวพิชิตต่างโลก
133984,Dog Man
133986,Dedeukwin
133986,冥后崛起
144629,地獄で独り占め
141954,How to Live as a Villain
137280,Solo Max-Level Newbie
137280,I Am The Top Ranker Newbie
137280,俺だけレベルMAXなビギナー
137280,ผู้เล่นหน้าใหม่เลเวลแมกซ์
137280,滿級新手
137280,我独自满级新手
159930,Infinite Mage
109018,隐语岛
131617,Kamugoroshi 
131617,Camgoroshi
98328,คลั่งล้างคลั่ง
98328,Jagaan
137714,That Girl Is Cute... But Dangerous?
137714,Jirai Nandesuka? Chihara-san
116671,Cross of the Cross
120473,Panagia's Territory
120473,Kemono-koku no Panagia
140475,薰香花朵凛然綻放
140475,Kaoruhana
85198,Rui
85198,Rui -Kasane-
85198, สวยสยอง
118418,Izana - La voleuse de visage
87293,Philosopher's Grandson
87293,Magi's Grandson
87293,หลานจอมปราชญ์
100112,The Wise Grandson
100112,The Sage's Grandson
100112,Philosopher's Grandson
100112,Magi's Grandson
100112,หลานจอมปราชญ์
109945,Nanami Yoshi
109945,Kenja no mago ED
86762,Philosopher's Grandson
86762,Magi's Grandson
86762,หลานจอมปราชญ์
