character_id,alternative_name,is_spoiler
305878,Mercedes,False
164240,Rider of the Resistance,False
164240,ライダー,False
187817,Castor of Nightless City,False
188665,Berserker of El Dorado,False
187818,Assassin of the Nightless City,False
164694,Caster of Limbo,False
164694,Alter Ego,False
175641,Flying Katou,False
175641,Kite Katou,False
249354,Lancer Purgatorio (ランサー・プルガトリオ),False
249354,Mitsuda Gennosuke,False
180577,Margaretha Geertruida Zelle,False
180579,Caster of Okeanos,False
187822,Dr. Raiden,False
187822,The Modern Prometheus,False
187822,Godlike Genius,False
127642,Shou Fukan (ショウフカン),False
127642,Unconcerned with Dying Young,False
127642,Edgeless Blade,False
127308,リンセツア,False
127308,Rin Setsua,False
127308,Austere Snow Crow,False
127308,掠風竊塵 (Thief of the Wind Dust),False
127308,鬼鳥 (Phantom Bird),False
127308,Gui Niao,False
127308,Ki Chou,False
127308,Enigmatic Gale,False
145828,リョウガ,False
145828,Ryouga,False
145828,Listening Fang,False
145824,ロウフヨウ,False
145824,Rou Fuyou,False
145824,Wandering Shaman Bard - Genka Danja,False
145824,Song That Dooms Evil (弦歌斷邪,False
145824,Xián Gē Duàn Xié),False
130723,Kei Gai (ケイガイ),False
130728,ケンサンウン,False
129685,タンヒ,False
129685,Tan Hi,False
129685,Vermillion Kingfisher,False
216447,バングンハ,False
216447,Ban Gunha,False
216448,イヒョウビョウ,False
216448,I Hyoubyou,False
155718,Chou Fu,False
145829,Tei Kuu,False
145829,Absolute Emptiness,False
155719,Mutsu Tenmei,False
145830,Nanasatsu Tenryou,False
145830,Seven Blasphemous Deaths,False
145830,Shou Kun Rin,False
155720,Ju Shun In,False
145825,カツエイラク,False
145825,Katsueiraku,False
145825,Scorpion Necklace - Shokushin Dokki,False
145825,Princess of Cruelty,False
145826,ショウキョウケン,False
145826,Sho Kyoken,False
145826,Roaring Maniac - Tsuimei Reiko,False
145826,Hunting Fox,False
121631,The child beneath the river,False
89807,Jijii,False
89807,じじい,False
140475,Doutanuki,False
140483,Atsu,False
129799,シュウンショウ,False
129799,Shuun Sho,False
129799,Sky Hunter,False
130724,Tan Kou,False
130726,Setsu Mushou (セツムショウ),False
130726,Screaming Phoenix Killer (鳴鳳決殺,False
130726,Míng Fèng Jué Shā),False
130726,Eradicator of Life,False
130727,Cyou Mei,False
130727,Withered Life,False
130729,Betsu Ten Gai,False
130729,Skeleton Who Scorns the Heavens,False
213797,テッキセン,False
314167,Nise Shou Fukan,False
314167,Fake Shang Buhuan,False
314167,Fake Shou Fukan,False
168,Urzu 7,False
168,Kashim,False
272,Kana,False
273,Tessa,False
2225,Mr. Iron,False
243185,连少平,False
313790,Gray,False
313793,Sarah Miller,False
313792,Captain Sailor,False
5924,Oren-san,False
8529,Mr. Silver,False
10655,Ben,False
3831,Mr. Kalium,False
136548,Immortal,False
136548,Holy Fushi,False
136548,Immortal Demon,False
136548,Fu,False
136556,Pioran,False
136553,The Beholder,False
201555,Boy,False
202861,Demon Bear,False
202861,Spirit Bear,False
136550,Chief,False
136555,Beer Gramps,False
136555,Booze Man,False
136551,Rynn,False
232832,Nockers,False
202665,Uba,False
254174,Nand's Brother,False
201554,March’s Father,False
138876,Bon,False
138876,Baron Springroll,False
202872,Iris (アイリス),True
202891,King Uralis,False
202886,Queen Uralis,False
203214,Iddy,False
120937,Gab,False
120939,Satania,False
120939,サターニャ,False
120940,Vigne,False
120938,Raphi,False
126110,Tap,False
234743,Teacher,False
234743,Glasses-sensei,False
163098,Mei,False
165556,Blind Girl,False
165846,Alien,False
203930,Hatta,False
124699,Escape King (脱獄王),False
124699,Scat King,False
124701,Ekasiotompuy,False
124701,Asuko Kochoube (小蝶辺明日子),False
124701,Beloved child of the Ainu,False
124701,Ainu woman for a new era,False
124704,Sugimoto the Immortal (不死身の杉元),False
124704,Vagrant Boy (ノラ坊),False
125422,Demon Vice Commander of the Shinsengumi,False
125422,Merciless Vice-Commander (鬼の副長),False
125422,Baragaki (バラガキ),False
125426,Gamushin,False
125426,ガムシン,False
125438,The Hunter Who Gives Hibernating Bears Bad Dreams,False
125441,Ani Matagi,False
125441,Bear Cub,False
125442,Grim Reaper,False
125442,Tsurumi-chuui,False
125442,Lieutenant Tsurumi,False
125442,Kouichi Hasegawa (長谷川幸一),True
125443,Ushiyama the Undefeated (不敗の牛山),False
125443,Professor Penis (チンポ先生),False
125443,Obencho (オベンチョ),False
125440,Ogata the Wildcat (山猫尾形),False
127813,Corporal Tamai,False
127813,タマイ,False
129251,Chikanobu (親宣),True
129247,Yulbars,False
129247,ユルバルス,False
129247,Юлбарс,False
129247,Philip,False
129247,フィリップ,False
129249, Ikaktar Cironnup,False
129249,Trickster Fox,False
129220,Uiruku,False
129220,Вилк,False
129220,Grigori,False
129220,Noppera-bou,True
129220,Horkew Oskoni,True
131134,ヘンミ カズオ,False
131136,Tsukishima-gunsou,False
131136,月島軍曹,False
131137,Last Horkew Kamuy,False
128971,コイトオトノシン,False
128972,えどがいやさく,False
129507,Bokki,False
129507,勃起,False
129507,Boner,False
129252,Butthole Peeker,False
131085,トニアンジ,False
131302,RADM Heiji Koito,False
131302,Rear Admiral Heiji Koito,False
131877,New Kid,False
200148,Ipopte (イポプテ),False
195780,Boutarou the Pirate (海賊房太郎),False
131884,Kiraushi,False
132453, Boss,False
132453,親分,False
132453,Oyabun,False
132455,ひどろしんぺい,False
132456,Hidoro Tamotsu no Tsuma,False
132456,日泥保の妻,False
132456,Hidoro Ie no Hontō no Oyabun,False
132457,ひどろたもつ,False
133110,Ejiri Shochou,False
133110,Chief of Beetle,False
133110,ケツアゴ署長,False
133110,Ketsuago Shochō,False
197261,Youichirou (用一郎),False
132454, Princess,False
132454,姫,False
132454,Hime,False
43672,Linda,False
73497,2D-kun,False
73497,Mr. Two Dimensions,False
73497,Satoutaka,False
89318,Mogzo,False
89320,Brittany,False
89424,Merry,False
213467,ホーネン師,False
213467,Hounen-shi,False
135294,Choco,False
135294,Cheeky Cat,False
83461,Miki-T,False
83461,Mikitty,False
83103,Hanzou Urushihara (漆原半蔵),False
83105,Suzuno Kamazuki (鎌月鈴乃),False
70737,Shirou Ashiya (芦屋四郎),False
70737,Alsiel,False
83465,Emerada,False
70735,Emi Yusa (遊佐恵美),False
70735,The Hero,False
85359,Nabe-san,False
70739,Chi-chan,False
70733,Sadao Maou (真奥貞夫),False
70733,Milord,False
70733,Sire,False
70733,The Devil,False
70733,Demon King Satan,False
278687,Lailah,False
288409,Tsubasa Satou (サトウツバサ),False
312878,Camaël,False
22741,Selecao No. 2,False
22757,Selecao No. 10,False
21272,Micchon,False
21272,Mittan,False
21902,Pantsu,False
21273,Onee,False
21277,Diana,False
21277,Johnny Hunter,False
19930,Air King,False
19930,Iinuma Akira,False
19930,Seleçao Nº 9,False
21278,Angelica,False
66173,Ikkun,False
66173,Konoha,False
66173,Isumi,False
66171,Kyon-Kyon,False
66171,Kyo-chan,False
66171,Honey-san,False
66171,Ice Queen,False
66171,Hannya,False
66171,Kyouko Miyamura,True
66965,Remi-Remi,False
78279,Yuriko Koyanagi (小柳百合子),False
72457,Taiki,False
72457,Mizoochi-kun,False
4987,Turnip-Head,False
4987,Justin,True
4987,Prince Justin,True
507,Jenkins,False
507,Pendragon,False
507,哈尔,False
510,Witch of the Waste,False
510,Ødeheksa,False
212868,Madame Suliman,False
279025,Fanny Hatter,False
82925,Nov,False
58,Kuroro,False
58,Danchou,False
58,Quwrof Wrlccywrlir,False
3195,Fei,False
5835,Paku,False
5835,Phalcnothdk,False
31,Hisoka Morou,False
31,The Magician,False
31,Grim Reaper,False
41135,Pouf,False
41135,Pufu,False
41135,プフ,False
26,Nigg,False
26,Boar,False
49757,Captain,False
5836,Uvo,False
29808,Jail,False
20594,Kaito,False
66481,Mizuken,False
53275,The Dissector,False
12515,Melody,False
35894,Kanaria,False
5829,Koltopi,False
27,Kill,False
27,Kil,False
27,Evans,False
57761,Snake Charmer,False
28,Chain User,False
28,Chain Bastard,False
28,Rat,False
5832,Shal,False
29,Leorio Paradiknight,False
29,Leorio Paladiknight,False
33300,Gensuru,False
33300,The Bomber,True
13898,ビスケ,False
13898,Bisky,False
55077,Rabbit,False
33355,Dopple,False
49759,Obaa-chan,False
49759,Grandma,False
176652,Tonio,False
176652,John Doe,False
176654,The Supreme Authority of the Gas Land,False
73495,Retsu,False
6013,Prince,False
6013,Baka-ouji,False
53271,Maamen,False
2822,K.T,False
17255,Natalie Mogi,False
15003,Cole,False
2819,Tak,False
2819,The White Ghost of Akina,False
2821,Akagi's White comet,False
11652,Maya,False
7955,Iggy,False
37069,Jouyuu Fumihiro (上有史浩),False
35977,Aki,False
81127,Shinigami,False
37071,星野,False
37071,God Foot,False
37071,Hoshi,False
148744,Katagiri Kanata,False
148744, 片桐夏向,False
295781,J. Taylor,False
295785,E. Hänninen,False
295791,Living Legend of MFG,False
27504,Mika,False
37073,Dice,False
37063,Smiley,False
37068,God Hand,False
37068,Joshi,False
37068,Dr. Toushiya,False
150298,Stunkie (スタンちゃん),False
150298,Stunkette,False
150297,Crim,False
150297,Clitorim,False
150297,Angel Boy,False
150299,Zel-Zel (ゼルちゃん),False
150299,Zellie,False
150299,Zelzel,False
150299,Elfy,False
151134,Challison,False
151134,Chalumi,False
151134,Mr. Halfling,False
163300,Great Mage Demia,False
147892,Maple (メイプル),False
147893,Sally (サリー),False
155752,Mai,False
155755,Kuromu,False
158411,Dred,False
158416,Markus,False
158419,Pain,False
6356,JoJo,False
6356,Josef Joestar,False
6356,Mr. Joestar,False
6356,Old Man,False
6356,Geezer,False
21966,Cars,False
21964,Esidisi,False
21964,Esidisi of the Flame,False
21960,Elisabeth Joestar,True
21965,Wham,False
21961,Straizo,False
21962,Suzie Quatro,False
74113,Blueford,False
74113,Bluford,False
74105,Jack the Ripper,False
74097,Tonpeti,False
74097,Tompeti,False
74097,Tonpetty,False
74101,Wan Chen,False
74101,Wang Chan,False
18062,Baron Zeppeli,False
8087,JoJo,False
21959,Caesar-chan,False
21959,Caesarino,False
4003,JoJo,False
4003,Qtaro,False
4003,Professor Kuujou,False
4003,Jotaro Kujo,False
8946,Mohammed Abdul,False
8945,Noriaki Kakyoin,False
16557,Horu Housu,False
129824,Holly Joestar,False
129824,Seiko,False
129824,空条聖子,False
42159,Centerfold,False
130569,Fōebā,False
130570,Sherī Porunarefu,False
130571,An,False
130572,Gurē Furai,False
130573,スティーリー ダン,False
130573,Sutīrī Dan,False
130574,Devo the Cursed,False
130574,呪いのデーボ,False
130574,Noroi no Dēbo,False
130575,Kameo,False
130576,Manisshu Bōi,False
130577,Arabia Fattsu,False
130578,Rōzesu,False
130579,Zī Zī,False
130580,Impostor Captain Tennille,False
130581,Midorā,False
77359,N-Yah Gail,False
77359,Enyaba,False
79703,Mondatta,False
79703,Voing,False
79707,Oing,False
79707,Zenyatta,False
79631,Loser,False
72735,the Gambler,False
72737,the Gamer,False
76658,Iced,False
17676,Emilio Pucci,False
17676,Father Pucci,False
17676,Whitesnake,False
17676,The New Father,False
130257,N'Dool,False
32507,F.F.,False
32507,Atroe,False
24327,Narciso Anasui,False
24327,Narciso Anastasia,False
11222,JoJo,False
11222,Jolyne Cujoh,False
11222,Chorokichi,False
17675,Weather Forecast,False
17675,Værmelding,False
17675,Weather,False
17675,Domenico Pucci,True
17675,Wes Bluemarine (ウェス・ブルーマリン),True
130607,Sports Maximum,False
130609,Miu Miu,False
130609,ミューミュー ,False
130617,Torden McQueen,False
297608,龍の夢,False
255423,Corrupt Lawyer,False
255424,Judge,False
27155,Diaboro,False
27155,Soliddo Nazo,False
27155,Strawberry with legs,False
27155,Boss of Passione,True
13045,Bruno Buccellati,False
24496,Koichi Hirose,False
10529,GioGio,False
10529,Haruno Shiobana,False
130109,Leaky-Eye Luca,False
130148,Perícoro,False
13085,JoJo,False
13085,Josuke Higashikata,False
24819,Nu Mikitakazo Nshi,False
42156,Shigechi (重ちー),False
42156,Fatty,False
130128,Enigma Boy,False
130131,Angelo,False
130132,Yuya Fungami,False
130139,Antonio Volpe,False
208467,Confessor,False
208467,Young Man (若い男),False
208470,Asian Man,False
208470,Vagrant,False
208472,Confessional Daughter,False
233046,Naoko's Father,False
233046,Mr. Osato,False
130140,Rock-Paper-Scissors Kid,False
131129,Senator Phillips,False
131540,Maraia,False
131543,Ken-E-Gee,False
131541,Anubisu-shin,False
131541,Anubis Shin,False
131542,Aresshī,False
281630,Nanase Kishibe (岸辺奈々瀬),True
130262,Jorge Joestar,False
20147,President Valentine,False
20148,Dio,False
28967,Soundman,True
232365,Reporter,False
243882,Jeff Beck,False
222600,Father Styx,False
243880,Butler,False
233084,Kempo Fighter,False
19492,Joe Kid,False
19492,JoJo,False
19492,Jonathan Joestar,True
23651,Lucy Pendleton,False
11772,J-lo,False
11772,Julius Caesar Zeppeli,True
87201,The Holy Saint,False
130205,Dr. Ferdinand,False
43778,Josuke Higashikata,False
43778,Johsuke,False
43778,Hat Josuke,False
43778,Gappy,False
43778,JoJo,False
43778,Yoshikage Kira,True
43778,Josefumi Kuujou,True
62653,Jobin Higashikata,False
43777,Joshu Higashikata,False
62659,Miss Cherry,False
74199,Kyou Nijimura,False
74147,Ojiro Sasame,False
74147,O-Jiro,False
130186,Kan,False
130194,The Plant Appraiser,False
130190,Secchan,False
130190,セッちゃん,False
130190,Josefumi Kujo,False
130190,Josephmi,True
298895,JoJo,False
259687,Ryouko Kakyoin,False
259687,Ryon Ryon,False
130182,Coni the witch,False
130183,Seppia,False
126635,Sea Urchin Head,True
127212,Sukuna's Vessel,False
127212,The Tiger of West Junior High,False
127691,Satoru Gojo,False
133701,Double-Faced Specter,False
133701,King of Curses,False
133701,Ryoumen Sukuna (両面宿儺),False
133701,Disgraced One,False
133701,The Fallen,False
134167,Miss Zenin,False
133704,Nanamin,False
133704,7:3 Sorcerer,False
156991,Jogo,False
133699,Kenjaku (羂索),True
137975,Aoi Todo,False
194074,祖父 (Jii),False
194074,Yuji's Grandfather,False
197584,はかり,False
162722,Sorcerer Killer,False
162722,Toji Fushiguro,False
162722,Touji Zenin,False
306267,Baieru,False
217291,Star,False
217291,Master Tengen,False
310092,Elderly Curse User,False
310091,Paper Bag Curse User,False
310095,Teacher,False
310096,Boat Racing Announcer,False
157116,Choso,False
210154,Ultimate Mechamaru (究極メカ丸),False
311131,Kakunou-gata Jurei (格納型呪霊),False
311131,Inventory Curse,False
311131,Storage Type Curse,False
19569,Sawa-chan,False
19569,Catherine,False
19565,ゆい,False
19565,Onee-chan,False
19566,みお,False
67011,Yui and Ui's mother,False
67011,Mother Hirasawa,False
67011,Mom,False
19567,リつ,False
19567,Ricchan,False
19567,President Ritsu,False
19567,Prez,False
19567,Private Ricchan,False
19568,むぎ,False
19568,つむぎ,False
19568,Mugi,False
19568,Tsumugi-ojousama,False
19568,Mistress,False
67407,Father Hirasawa,False
67407,Yui and Ui's father,False
67407,Dad,False
21173,あずさ,False
21173,あずちゃん,False
21173,Azu-nyan,False
21173,Azu-chan,False
21173,Captain Azusa,False
19571,うい,False
33872,Nori,False
33872,Christina,False
31618,Janice,False
31618,Mrs. Kawakami,False
67409,Teacher Horigome,False
158315,Baa-chan,False
127959,Kae-chan,False
285347,Ranka Ohtake,False
89885,Princess,False
89885,Little Bamboo,False
139397,Hero of Magic,False
139397,Freia (フレイア),True
139400,Keyaruga (ケヤルガ),False
139400,Keara (ケアーラ),False
139400,Hero of Recovery,False
139400,Kitten (ねこちゃん),False
139401,Kureha Krylet,False
139401,Blade Goddess,False
139401,Sword Saint,False
139398,Ellen (エレン),True
174594,Demon Lord (魔王),False
204293,Hero of the Sword,False
204303,Hero of the Gun,False
204307,Star Spirit,False
204306,プローム王,False
204306,Proum Gioral,False
205113,Renard,False
206172,Slave Trader,False
206173,Quinta,False
206817,Murta,False
214038,Bartender,False
84769,Twenty-fifth Bam,False
84769,Bam,False
84769,Baam,False
84769,Yoru,False
84769,二十五日の夜,False
84769,Black Turtle,False
84769,Jue Viole Grace (쥬 비올레 그레이스),True
84769,Son of Arlene,True
84783,ラーク・レクレイシャー,False
84783,Gator,False
84783,Rac Wreckraiser,False
84781,クン · アゲロ · アグネス,False
84781,Koon Aguero Agnis,False
84781,Blue Turtle,False
135466,ラへル,False
135466,Michelle Light,False
135466,미쉘 라이트 ,False
124138,エンドロシ・ザハード,False
124138,Androssi Zahard,False
84777,ユリ・ザハード,False
84777,Yuri Jahad,False
84777,Ha Yuri Zahard,False
84777,Violent Turtle,False
84775,へドン,False
137952,Hatsu (ハツ),False
137957,シビス,False
137957,Ship Leesoo,False
141286,ユハン,False
135470,アナク・ザハード,False
135470,Anak Zahard,False
137948,レロ・ロー,False
137950,エヴァン・エドロック,False
137958,ポンセカル・ラウレ,False
166490,Yellow,False
166490,黄色,False
166492,デデ・カンチョ,False
166495,レビン,False
166496,セレナ・リネン,False
166596,イノア,False
166598,ナレ,False
167165,コン,False
168145,リロン3,False
168145,Leon 3,False
124137,Ray Barracuda,False
126030,ザハード,False
126030,Zahard,False
126030,King of the Tower,False
135464,The Riddle,False
135467,カレン,False
135467,Hwa-Ryun,False
135467,Karen,False
135468,Kaiser,False
135469,Jin-Sung,False
135471,Koon Eduan,False
135474,Ran Koon,False
135475,Yeon Family's Flare,False
135476,Hoaqin,False
136221, Gahrahm Zahard,False
136221,Hermit in the North City,False
136221,The Princess of the Deep Colored Sea,False
122754,Quitterie Raffaelli,False
139435,フニ (Funi),False
139435,Funicia Raffaelli,False
145668,Lina,False
157848,Lucy Lum,False
32919,Shawn,False
32919,Johs,False
35044,Skytter,False
32918,Arrietta,False
35042,Paps,False
35043,Hjemmily,False
35045,Maggen,False
128421,Kosuke,False
128422,Genichiro,False
128551,Shindou (神童),False
128551,Shindo,False
128553,Jouta (ジョータ),False
128553,Jotaro,False
128553,Jota,False
128552,Jouji (ジョージ),False
128552,Joji,False
128554,Yuki (ユキ),False
128555,Kamara,False
128556,Niko-chan (ニコチャン),False
128556,Nico-chan Senpai,False
128557,Prince (王子),False
128560,Yohei,False
128560,King (キング),False
8547,Mayor of Pejite,False
540,Lord Yupa,False
544,Rastel,False
9091,Teto,False
11252,Lastelle's Mother,False
8777,Ohmu,False
121522, Ms. Okudera ,False
121522,Okudera-senpai,False
121524,Tessie,False
158634,Father Tachibana,False
158635,Father Teshigawara,False
158636,Mother Teshigawara,False
139703,Sempai,False
139707,Kei,False
139708,Yasui,False
139710,100% Sunshine Girl,False
174611,アヤネ,False
174614,Sgt. Sasaki,False
227910,Mrs. Mamiya,False
79573,Shoko Aizawa,False
134178,Soichiro Ito,False
127116,Boku (I),False
133276,Gum Boy,False
134460,Haruki's Mother,False
134460,My Mother,False
134462,Haruki's Father,False
134463,Sakura's Mother,False
120970,Tooru,False
120971,Takeshi Ooyama,False
120971,Faf-kun,False
120974,Kanna Kobayashi (小林カンナ),False
120975,ルコア,False
120975,Lucoa,False
120977,Elma Joui,False
120977,Lady Elma,False
120978,Nae Saikawa,False
172721,Shuuen-tei (終焉帝),False
172721,Emperor of Demise,False
209897,Bandit Girl,False
209898,Kobayashi's Boss,False
209898,Shochou,False
209898,所長,False
133060,Iruru,False
236990,Take,False
80491,Shou,False
80491,Yashou,False
80491,Sho-Chan,False
80491,Cho-ya,False
80243,Shoko,False
80243,Shou,False
80243,Sho,False
80243,Sho-chan,False
124033,Kawaiichi,False
57955,Go-san,False
72195,Heartseed,False
40197,Inaban,False
40197,Dereban,False
71989,Prince,False
89361,Crazy Explosion Girl,False
89361,Psycho Girl,False
89363,Dustiness Ford Lalatina,True
89364,Kazutrash,False
89364,Crapuma,False
120655,Kouri no Majo (氷の魔女,False
120655,Ice Witch),False
120657,Uketsukejou (受付嬢),False
120658,Chris (クリス),True
126854,Ruffian,False
136044,Maken no Yuusha (魔剣の勇者),False
120652,Frog Slayer,False
294249,Newbie Succubus,False
294249,Loli Succubus,False
307853,Maken no Yuusha no Nakama (魔剣の勇者の仲間),False
121052,The Devil of the Rhine,False
121052,White Silver,False
121052,Tanya von Degurechaff,False
121052,Rusted Silver,False
121052,Mad Dog,False
88576,Ram-chi,False
88576,Ramu,False
89103,Ainz Ooal Gown,False
89103,Dark Warrior Momon,False
89103,Great One,False
89103,The One,False
89103,Supreme Being,False
89103,Raven Black Hero,False
89103,Demon God,False
89103,Great Sorcerer King,False
89103,Undead King,False
90182,Ros-chi,False
88573,Barusu,False
88573,Lolimancer,False
88573,Young Su,False
88573,Baru,False
88573,Subaruun,False
88573,Natsumi Schwartz,False
88573,Bals,False
88573,Le Chevalier de la Demi-Elfe,False
88573,The Half Elf's Knight,False
88573,Natsuki Schwartz,False
88573,Spirit Knight,False
88573,Purge King,False
88573,Captain,False
88573,Boss,False
88573,Suu,False
88573,Basu,False
88573,Sin Archbishop of Pride,True
88573,Pride,True
88572,Satella,False
88572,Lia,False
88572,Emilia-tan,False
88572,Emilia-chan,False
88572,Witch of Glaciation,False
88572,Witch of Frost (氷結の魔女),False
88572,Hyouketsu no Majo,False
88572,Half-Devil (半魔),False
88572,Han Ma,False
88572,Mili,False
88572,Emily,False
88572,Witch's Daughter (魔女の娘),True
88572,Majo no Musume,True
90187,終焉の獣,False
90187,Shuuen no Kemono,False
90187,Beast of the End,True
89125,Jaldabaoth,False
90181,Beako,False
90181,Betty,False
90181,Campaign Slayer,False
121057,Visha,False
88575,Rem-Rem,False
88575,Rem-rin,False
121058,Erich von Rerugen,False
89152,Nabe,False
89152,Na,False
126281,Entoma Vuashirissa Zēta,False
126841,CZ2128・Δ,False
126869,Warrior Captain,False
126869, Strongest Warrior of the Kingdom,False
126870,Lupus,False
126870,Sadist with Smiling Mask,False
127437,Tatchi Mi,False
127437, Paladin of Pure Silver,False
128401,Windstride,False
128401,Quintia's Fragment,False
128405,New Matriarch ,False
128405,General Enri ,False
128405,Warlord Enri The Bloody,False
125881,Prime Grade Magic Caster,False
125881,Crybaby,False
125881,Our Shorty,False
125881,Keno Fasris Invern,True
125881,Landfall,True
127241,Golden Princess,False
126961,Bloody Emperor,False
189109,Slime Shield,False
189109,The Unsinkable,False
191165,Piki,False
174103, Ultimate Fool,False
135046,Wili,False
88574,Feruto,False
88577,Kensei (剣聖),False
88577,Sword Saint,False
88577,Knight Implacable,False
90170,Petelgeuse,False
90170,Geuse,False
90170,ジュース,False
90177,Black Fox,False
90177,Greedy Princess,False
90177,Iron Plate Magistrate,False
90178,Al,False
90179,Sword Demon (剣鬼 Kenki),False
90180,The Bowel Hunter,False
90183,Julius Juukulius,False
90183,最優の騎士 (Saiyuu no Kishi),False
90183,Valuable Knight,False
90183,ユーリ (Juli),False
90184,Argail,False
90184,Ferris,False
90184,Ferri-chan,False
90185,Goddess of War (戦争の女神; Sensou no Megami),False
90185,Valkyrie,False
124115,Chin,False
124116,Sword Saint,False
124117,Old Man,False
127242,Witch of Envy,False
205262,Ton,False
205261,Camberley,False
143378,Frederica Tinsel ,False
133847,Gar,False
133847,Garf,False
133847,Gorgeous Tiger,False
133847,The Strongest of Shields,False
129330,Witch of Greed,False
137523,Witch of Lust,False
137523,Faceless Goddess,False
137521,Witch of Wrath,False
137526,Witch of Sloth,False
137524,Witch of Pride,False
137527,Witch of Gluttony,False
137522,Witch of Vanity,False
174072,Omega,False
174072,Lewes,False
174072,Pico,False
174072,Alma,False
174072,Bilma,False
174072,Cima,False
174072,Delma,False
174072,Sphinx,False
183732,Mother Fortuna,False
205112,Reala Thompson (リアラ・トンプソン),False
183733,Arch,False
184309,Carol Remendis,False
185128,One,False
185128,Blue Lightning,False
185128,Vollachia's Blue Thunder,False
218199,Poison Snake,False
218199,Dokuhebi,False
218199,毒蛇,False
218202,Mad Dog,False
302489,Magical Sharpshooter,False
88817,Shield Hero,False
88817,Saint Merchant,False
88817,Shield Demon King,False
88817,Grand Duke,False
126828,Firo,False
126828,Heavenly Fowl,True
135052,Mary Sue,False
135048,Anson Sue,False
135044,God,False
135044,Being X,False
135044,Existence X,False
135044,Sonzai X,False
129814,Bow Hero,False
129813,Musical Instrument Hero,True
129812,Sword Hero,False
129809,Spear Hero,False
129808,Myne Sophia,False
129808,Mein Sophia,False
129808,Bitch,True
129808,Whore,True
129808,Witch,True
129808,Slut,True
133724,Old Man,False
133722,Slave Merchant,False
133723,Trash,False
133723,Luge Lancarose,False
133723,Luge Lances Forbrey,False
133723,Wand Hero,True
135197,教皇,False
135197,The Pope,False
135198,Queen,False
135363,The Tailor,False
135364,Magic Shop Owner,False
136956,Hicval,False
136789,Granny,False
138141,Fanatic Noble,False
188635,Spirit Turtle,True
273149,Book Hero,False
273149,Mysterious Man (謎の男性),False
188636,Loli-Baba,False
188636,Fishing Lady,False
196393,Murder Pierrot (マーダーピエロ),False
196393,Sewing Hero,False
187435,Nadia (ナディア),False
316536,Slave Merchant,False
141624,Listarte,False
141624,Rista,False
141624,Tiana,True
141625,Hero,False
141625,Seiya Ryuuguin,False
141625,Seiya Ryuguuin,False
148038,Aria,False
120654,Kuro (クロ),False
120654,Shikkoku no Majuu (しっこくの魔獣),False
120654,Megumin (めぐみん),False
120654,Ink,False
203544,Doctor,False
203544,Head Researcher,False
261791,そけっと,False
187183,ゼル帝 (Emperor Zel),False
301895,Kaimono Kyaku (買い物客),False
122124,Phantom Spider,False
122124,Nightmare of the Labyrinth,False
122124,"""I""",False
122124,白,True
122124,Shiro,True
122124,White,True
122124,白織,True
122124,Shiraori,True
122124,White Weaver,True
130481,Okazaki Kanami,False
130481,岡崎香奈美,False
130481,Oka-chan,False
130481,Ms. Oka,False
130491,Natsume Kengo,False
130491,夏目健吾,False
130491,Natsume,False
130477,Maou,False
130477,Demon Lord,False
130477,Ariel the Origin Taratect,True
130477,Ancient Divine Beast,True
130487,Shun,False
130487,Shunsuke Yamada,False
130487,山田俊輔,False
130486,Sue,False
130479,Katia,False
130479,大島叶多 (Ooshima Kanata),False
130483, Fei,False
130483,Shinohara Mirei,False
130483,漆原美麗,False
130494,長谷部結花,False
130494,Hasebe Yuika,False
130494,Yuri,False
130478,笹島京也 (Sasajima Kyouya),False
130478,Sword Demon,False
130478,Oni-kun,False
130482,根岸彰子 (Negishi Shouko),False
130482,Vampy,False
130482,Vampire Girl,False
130482,Rihoko,False
130493,God of the End,False
130493,God of Death,False
130493,Evil God,False
130493,Queen,False
130493,Absolute Paradox,False
130488,Gyurie,False
130488,Gülie,False
130488,Kuro,False
130488,Black,False
212896,Sirius Derra Analeit,False
130492, Mera,False
210659,櫛谷麻香,False
210659,Asaka Kushitani,False
81369,Hanekura Shizuka (羽倉静),True
81367,The Villain in Glasses,False
81367,腹黒メガネ,False
81367,Dark Shiroe,False
81367,Scrivener of the East,False
81367,Arch Mage,False
88390,"Gray Steel
",False
88396,Rundel Haus Code,False
88396,Rudy,False
88628,Tetra,False
158245,Charasin,False
158245,Calasin,False
158246,Lizé,False
194021,The Mage of Miral Lake,False
135018,Iruma-sama,False
135018,Iruma-chi,False
135018,Irumi,False
135018,Irumean,False
135019,Clarin,False
135020,Amelie Azazel,False
135020,Merry,False
135020,Young King Ameri,False
135020,Lady Redhead,False
135020,Scarlet-chan,False
135020,Makka-chan,False
135020,Melie,False
135021,Callego,False
135021,Eggie-sensei,False
135021,Familiar-sensei,False
135021,Kalego-kun,False
135021,Eggie-sensei,False
135021,Flufflego,False
135021,Guard Dog,False
135021,Acting Chairdemon,False
135022,Azz,False
135022,Azz-Azz,False
135023,Sa-chan,False
135023,Duke Sullivan,False
135023,Sullivan-sama,False
135023,Ojiichan,False
147760,Kuromu (くろむ),False
147760,Ice Queen,False
148542,Lindy,False
148543,Beast King of Knowledge,False
148547,Ero-Maestro,False
151768,Kiri-yan Senpai,False
151767,Lomiere,False
193946,Ali,False
151769,Shichiro,False
151769,Gargoyle,False
167567,Orobus Coco,False
